,FIRMS_18_lat,FIRMS_18_lng,FIRMS_18_cf,FIRMS_18_aq,dist_between,no,postal_code
15759,-33.95057,151.21495,h,2/11/2018,6.835305393,318,2010
15760,-33.95057,151.21495,h,2/11/2018,6.795876077,319,2010
15761,-33.95057,151.21495,h,2/11/2018,6.728420284,320,2010
15762,-33.95057,151.21495,h,2/11/2018,6.738078698,321,2010
15763,-33.95057,151.21495,h,2/11/2018,7.429230258,322,2010
15764,-33.95057,151.21495,h,2/11/2018,10.05141164,323,2000
15765,-33.95057,151.21495,h,2/11/2018,11.93564988,324,2224
15766,-33.95057,151.21495,h,2/11/2018,5.823744884,326,2044
15767,-33.95057,151.21495,h,2/11/2018,8.300482367,330,2007
15768,-33.95057,151.21495,h,2/11/2018,12.66711079,334,2060
15769,-33.95057,151.21495,h,2/11/2018,12.48590507,335,2060
15770,-33.95057,151.21495,h,2/11/2018,12.73853246,336,2060
15771,-33.95057,151.21495,h,2/11/2018,6.484429227,349,2205
15772,-33.95057,151.21495,h,2/11/2018,13.11367458,350,2065
15773,-33.95057,151.21495,h,2/11/2018,13.11659474,351,2065
15774,-33.95057,151.21495,h,2/11/2018,13.42152392,352,2065
15775,-33.95057,151.21495,h,2/11/2018,13.17321756,353,2065
15776,-33.95057,151.21495,h,2/11/2018,8.982472193,354,2011
15777,-33.95057,151.21495,h,2/11/2018,14.9831624,360,2228
15778,-33.95057,151.21495,h,2/11/2018,5.064412755,362,2017
15779,-33.95057,151.21495,h,2/11/2018,13.94102917,363,2046
15780,-33.95057,151.21495,h,2/11/2018,13.52052669,364,2046
15781,-33.95057,151.21495,h,2/11/2018,13.8235923,365,2046
15782,-33.95057,151.21495,h,2/11/2018,5.385994824,366,2015
15783,-33.95057,151.21495,h,2/11/2018,5.900820097,367,2015
15784,-33.95057,151.21495,h,2/11/2018,8.991334297,369,2038
15785,-33.95057,151.21495,h,2/11/2018,8.544117104,370,2038
15786,-33.95057,151.21495,h,2/11/2018,8.8610773,371,2038
15787,-33.95057,151.21495,h,2/11/2018,7.371961053,372,2205
15788,-33.95057,151.21495,h,2/11/2018,7.103992126,373,2205
15789,-33.95057,151.21495,h,2/11/2018,6.940367043,374,2205
15790,-33.95057,151.21495,h,2/11/2018,10.68902958,376,2131
15791,-33.95057,151.21495,h,2/11/2018,11.38447909,377,2131
15792,-33.95057,151.21495,h,2/11/2018,10.25684278,385,2041
15793,-33.95057,151.21495,h,2/11/2018,10.58479353,386,2041
15794,-33.95057,151.21495,h,2/11/2018,10.50927289,387,2041
15795,-33.95057,151.21495,h,2/11/2018,10.90532091,388,2041
15796,-33.95057,151.21495,h,2/11/2018,13.58204144,394,2191
15797,-33.95057,151.21495,h,2/11/2018,7.958939966,396,2023
15798,-33.95057,151.21495,h,2/11/2018,12.73042988,398,2209
15799,-33.95057,151.21495,h,2/11/2018,7.816803605,399,2026
15800,-33.95057,151.21495,h,2/11/2018,7.491662825,400,2026
15801,-33.95057,151.21495,h,2/11/2018,8.416957568,401,2026
15802,-33.95057,151.21495,h,2/11/2018,5.7050996,403,2216
15803,-33.95057,151.21495,h,2/11/2018,6.710467354,404,2024
15804,-33.95057,151.21495,h,2/11/2018,6.951154096,405,2024
15805,-33.95057,151.21495,h,2/11/2018,13.50206417,406,2230
15806,-33.95057,151.21495,h,2/11/2018,13.82362127,408,2062
15807,-33.95057,151.21495,h,2/11/2018,13.87540058,409,2062
15808,-33.95057,151.21495,h,2/11/2018,7.936420597,410,2050
15809,-33.95057,151.21495,h,2/11/2018,10.0029825,411,2193
15810,-33.95057,151.21495,h,2/11/2018,7.333657866,424,2008
15811,-33.95057,151.21495,h,2/11/2018,7.351041854,425,2008
15812,-33.95057,151.21495,h,2/11/2018,13.33668017,426,2046
15813,-33.95057,151.21495,h,2/11/2018,14.89196807,429,2137
15814,-33.95057,151.21495,h,2/11/2018,13.71589923,430,2137
15815,-33.95057,151.21495,h,2/11/2018,5.350204993,431,2034
15816,-33.95057,151.21495,h,2/11/2018,13.67150643,432,2090
15817,-33.95057,151.21495,h,2/11/2018,12.13840185,434,2230
15818,-33.95057,151.21495,h,2/11/2018,14.59746802,435,2230
15819,-33.95057,151.21495,h,2/11/2018,13.12460235,436,2230
15820,-33.95057,151.21495,h,2/11/2018,12.26141658,437,2132
15821,-33.95057,151.21495,h,2/11/2018,12.4040223,438,2132
15822,-33.95057,151.21495,h,2/11/2018,11.92874378,439,2133
15823,-33.95057,151.21495,h,2/11/2018,7.940829635,445,2219
15824,-33.95057,151.21495,h,2/11/2018,11.90836604,446,2047
15825,-33.95057,151.21495,h,2/11/2018,12.96164258,447,2047
15826,-33.95057,151.21495,h,2/11/2018,11.93521503,448,2047
15827,-33.95057,151.21495,h,2/11/2018,8.743038046,449,2203
15828,-33.95057,151.21495,h,2/11/2018,8.315387095,450,2203
15829,-33.95057,151.21495,h,2/11/2018,8.888444683,451,2203
15830,-33.95057,151.21495,h,2/11/2018,8.810278208,452,2203
15831,-33.95057,151.21495,h,2/11/2018,8.537987846,454,2206
15832,-33.95057,151.21495,h,2/11/2018,8.601234207,455,2206
15833,-33.95057,151.21495,h,2/11/2018,8.728868394,456,2206
15834,-33.95057,151.21495,h,2/11/2018,8.709213263,460,2011
15835,-33.95057,151.21495,h,2/11/2018,12.96857013,462,2136
15836,-33.95057,151.21495,h,2/11/2018,7.439124039,465,2042
15837,-33.95057,151.21495,h,2/11/2018,6.552986419,470,2043
15838,-33.95057,151.21495,h,2/11/2018,6.27357546,471,2043
15839,-33.95057,151.21495,h,2/11/2018,5.684914116,472,2043
15840,-33.95057,151.21495,h,2/11/2018,5.684914116,473,2043
15841,-33.95057,151.21495,h,2/11/2018,12.16772532,481,2046
15842,-33.95057,151.21495,h,2/11/2018,8.389416799,493,2037
15843,-33.95057,151.21495,h,2/11/2018,8.704950548,494,2037
15844,-33.95057,151.21495,h,2/11/2018,8.463201527,495,2037
15845,-33.95057,151.21495,h,2/11/2018,14.31614965,500,2190
15846,-33.95057,151.21495,h,2/11/2018,14.54221943,502,2065
15847,-33.95057,151.21495,h,2/11/2018,10.77950267,506,2045
15848,-33.95057,151.21495,h,2/11/2018,14.19977944,509,2110
15849,-33.95057,151.21495,h,2/11/2018,13.19799794,510,2110
15850,-33.95057,151.21495,h,2/11/2018,11.65969852,511,2220
15851,-33.95057,151.21495,h,2/11/2018,10.3524258,516,2208
15852,-33.95057,151.21495,h,2/11/2018,10.07384872,517,2208
15853,-33.95057,151.21495,h,2/11/2018,9.466289761,529,2040
15854,-33.95057,151.21495,h,2/11/2018,9.395216367,530,2040
15855,-33.95057,151.21495,h,2/11/2018,9.79551245,531,2040
15856,-33.95057,151.21495,h,2/11/2018,2.312740369,540,2035
15857,-33.95057,151.21495,h,2/11/2018,3.814017414,541,2035
15858,-33.95057,151.21495,h,2/11/2018,2.822841447,542,2035
15859,-33.95057,151.21495,h,2/11/2018,2.116031268,543,2035
15860,-33.95057,151.21495,h,2/11/2018,3.573127252,544,2035
15861,-33.95057,151.21495,h,2/11/2018,7.937681197,545,2204
15862,-33.95057,151.21495,h,2/11/2018,6.685133672,546,2204
15863,-33.95057,151.21495,h,2/11/2018,7.98772612,547,2204
15864,-33.95057,151.21495,h,2/11/2018,3.138264507,550,2020
15865,-33.95057,151.21495,h,2/11/2018,1.629413621,551,2036
15866,-33.95057,151.21495,h,2/11/2018,13.08318612,559,2223
15867,-33.95057,151.21495,h,2/11/2018,13.67687339,560,2088
15868,-33.95057,151.21495,h,2/11/2018,13.34415764,566,2089
15869,-33.95057,151.21495,h,2/11/2018,5.927757387,567,2042
15870,-33.95057,151.21495,h,2/11/2018,7.223279009,568,2042
15871,-33.95057,151.21495,h,2/11/2018,6.883854113,569,2042
15872,-33.95057,151.21495,h,2/11/2018,6.741666737,570,2042
15873,-33.95057,151.21495,h,2/11/2018,9.121751406,573,2026
15874,-33.95057,151.21495,h,2/11/2018,12.40829411,583,2060
15875,-33.95057,151.21495,h,2/11/2018,12.88190559,584,2060
15876,-33.95057,151.21495,h,2/11/2018,12.49744737,587,2223
15877,-33.95057,151.21495,h,2/11/2018,7.402609951,589,2021
15878,-33.95057,151.21495,h,2/11/2018,7.428876238,590,2021
15879,-33.95057,151.21495,h,2/11/2018,12.00262311,598,2222
15880,-33.95057,151.21495,h,2/11/2018,9.227050965,599,2011
15881,-33.95057,151.21495,h,2/11/2018,14.1058356,601,2196
15882,-33.95057,151.21495,h,2/11/2018,9.046095483,602,2009
15883,-33.95057,151.21495,h,2/11/2018,6.816563775,603,2022
15884,-33.95057,151.21495,h,2/11/2018,4.187706185,605,2031
15885,-33.95057,151.21495,h,2/11/2018,11.99952945,606,2196
15886,-33.95057,151.21495,h,2/11/2018,10.97814127,609,2039
15887,-33.95057,151.21495,h,2/11/2018,10.54397666,610,2039
15888,-33.95057,151.21495,h,2/11/2018,8.3652506,611,2011
15889,-33.95057,151.21495,h,2/11/2018,4.341151276,620,2034
15890,-33.95057,151.21495,h,2/11/2018,5.584080735,625,2044
15891,-33.95057,151.21495,h,2/11/2018,8.25151426,626,2048
15892,-33.95057,151.21495,h,2/11/2018,14.6746001,627,2135
15893,-33.95057,151.21495,h,2/11/2018,13.40043355,630,2135
15894,-33.95057,151.21495,h,2/11/2018,9.837647692,632,2130
15895,-33.95057,151.21495,h,2/11/2018,7.222855469,633,2010
15896,-33.95057,151.21495,h,2/11/2018,7.429230258,634,2010
15897,-33.95057,151.21495,h,2/11/2018,12.51070497,636,2224
15898,-33.95057,151.21495,h,2/11/2018,5.958951903,637,2044
15899,-33.95057,151.21495,h,2/11/2018,8.35378073,644,2007
15900,-33.95057,151.21495,h,2/11/2018,13.25233866,657,2065
15901,-33.95057,151.21495,h,2/11/2018,5.544130387,663,2015
15902,-33.95057,151.21495,h,2/11/2018,8.684728585,666,2038
15903,-33.95057,151.21495,h,2/11/2018,6.824067936,667,2205
15904,-33.95057,151.21495,h,2/11/2018,10.91304945,671,2131
15905,-33.95057,151.21495,h,2/11/2018,11.02831181,672,2131
15906,-33.95057,151.21495,h,2/11/2018,10.68902958,673,2131
15907,-33.95057,151.21495,h,2/11/2018,10.95018936,679,2041
15908,-33.95057,151.21495,h,2/11/2018,10.68605272,680,2041
15909,-33.95057,151.21495,h,2/11/2018,10.6467905,681,2041
15910,-33.95057,151.21495,h,2/11/2018,12.86072011,691,2191
15911,-33.95057,151.21495,h,2/11/2018,13.0436172,692,2191
15912,-33.95057,151.21495,h,2/11/2018,13.12757656,693,2191
15913,-33.95057,151.21495,h,2/11/2018,12.02547993,694,2192
15914,-33.95057,151.21495,h,2/11/2018,12.02445389,696,2209
15915,-33.95057,151.21495,h,2/11/2018,8.237427749,697,2207
15916,-33.95057,151.21495,h,2/11/2018,7.858833123,698,2207
15917,-33.95057,151.21495,h,2/11/2018,7.682713128,699,2207
15918,-33.95057,151.21495,h,2/11/2018,9.220051334,700,2207
15919,-33.95057,151.21495,h,2/11/2018,9.460559052,701,2207
15920,-33.95057,151.21495,h,2/11/2018,9.131876042,702,2207
15921,-33.95057,151.21495,h,2/11/2018,10.80085274,707,2221
15922,-33.95057,151.21495,h,2/11/2018,10.81440059,708,2221
15923,-33.95057,151.21495,h,2/11/2018,8.07834668,709,2026
15924,-33.95057,151.21495,h,2/11/2018,8.246356847,710,2026
15925,-33.95057,151.21495,h,2/11/2018,8.640573672,711,2026
15926,-33.95057,151.21495,h,2/11/2018,7.839981725,712,2022
15927,-33.95057,151.21495,h,2/11/2018,1.781143723,716,2019
15928,-33.95057,151.21495,h,2/11/2018,5.236478622,719,2216
15929,-33.95057,151.21495,h,2/11/2018,6.995177611,720,2024
15930,-33.95057,151.21495,h,2/11/2018,14.17411491,724,2062
15931,-33.95057,151.21495,h,2/11/2018,14.42289062,725,2062
15932,-33.95057,151.21495,h,2/11/2018,13.72203413,726,2062
15933,-33.95057,151.21495,h,2/11/2018,14.03273355,727,2062
15934,-33.95057,151.21495,h,2/11/2018,14.16228334,728,2062
15935,-33.95057,151.21495,h,2/11/2018,7.901837852,729,2050
15936,-33.95057,151.21495,h,2/11/2018,7.491586266,730,2050
15937,-33.95057,151.21495,h,2/11/2018,10.7408049,731,2194
15938,-33.95057,151.21495,h,2/11/2018,10.04120597,732,2193
15939,-33.95057,151.21495,h,2/11/2018,13.16185247,733,2229
15940,-33.95057,151.21495,h,2/11/2018,12.87703471,734,2229
15941,-33.95057,151.21495,h,2/11/2018,14.76535124,735,2229
15942,-33.95057,151.21495,h,2/11/2018,9.322943888,739,2218
15943,-33.95057,151.21495,h,2/11/2018,8.579338004,740,2218
15944,-33.95057,151.21495,h,2/11/2018,8.903060215,741,2218
15945,-33.95057,151.21495,h,2/11/2018,6.858933053,748,2021
15946,-33.95057,151.21495,h,2/11/2018,5.83994516,757,2031
15947,-33.95057,151.21495,h,2/11/2018,14.75283368,763,2137
15948,-33.95057,151.21495,h,2/11/2018,11.36726005,769,2221
15949,-33.95057,151.21495,h,2/11/2018,12.29840711,770,2221
15950,-33.95057,151.21495,h,2/11/2018,4.48608533,771,2034
15951,-33.95057,151.21495,h,2/11/2018,14.08258038,772,2090
15952,-33.95057,151.21495,h,2/11/2018,13.80651841,773,2090
15953,-33.95057,151.21495,h,2/11/2018,13.44038273,777,2230
15954,-33.95057,151.21495,h,2/11/2018,14.12656213,778,2230
15955,-33.95057,151.21495,h,2/11/2018,14.83250757,779,2230
15956,-33.95057,151.21495,h,2/11/2018,14.2804891,780,2065
15957,-33.95057,151.21495,h,2/11/2018,11.92694108,781,2132
15958,-33.95057,151.21495,h,2/11/2018,12.06491103,782,2132
15959,-33.95057,151.21495,h,2/11/2018,11.792434,783,2133
15960,-33.95057,151.21495,h,2/11/2018,8.944898703,784,2027
15961,-33.95057,151.21495,h,2/11/2018,8.075087186,785,2010
15962,-33.95057,151.21495,h,2/11/2018,11.90836604,793,2047
15963,-33.95057,151.21495,h,2/11/2018,12.0516849,794,2047
15964,-33.95057,151.21495,h,2/11/2018,13.38756529,795,2047
15965,-33.95057,151.21495,h,2/11/2018,12.90082264,796,2047
15966,-33.95057,151.21495,h,2/11/2018,8.743038046,797,2203
15967,-33.95057,151.21495,h,2/11/2018,8.927124641,798,2203
15968,-33.95057,151.21495,h,2/11/2018,9.203594356,801,2206
15969,-33.95057,151.21495,h,2/11/2018,9.55506142,802,2206
15970,-33.95057,151.21495,h,2/11/2018,9.104494858,803,2206
15971,-33.95057,151.21495,h,2/11/2018,9.427313421,804,2206
15972,-33.95057,151.21495,h,2/11/2018,3.035170862,809,2018
15973,-33.95057,151.21495,h,2/11/2018,2.173657045,810,2018
15974,-33.95057,151.21495,h,2/11/2018,8.954422159,818,2011
15975,-33.95057,151.21495,h,2/11/2018,13.31030299,819,2136
15976,-33.95057,151.21495,h,2/11/2018,13.08266691,820,2136
15977,-33.95057,151.21495,h,2/11/2018,5.895635638,830,2043
15978,-33.95057,151.21495,h,2/11/2018,5.556911032,831,2043
15979,-33.95057,151.21495,h,2/11/2018,12.26778933,843,2046
15980,-33.95057,151.21495,h,2/11/2018,11.85234569,844,2046
15981,-33.95057,151.21495,h,2/11/2018,12.45095745,845,2046
15982,-33.95057,151.21495,h,2/11/2018,8.469792697,846,2037
15983,-33.95057,151.21495,h,2/11/2018,8.533527433,857,2037
15984,-33.95057,151.21495,h,2/11/2018,10.43323812,860,2230
15985,-33.95057,151.21495,h,2/11/2018,14.07954041,861,2065
15986,-33.95057,151.21495,h,2/11/2018,14.81025682,868,2227
15987,-33.95057,151.21495,h,2/11/2018,10.94377167,870,2045
15988,-33.95057,151.21495,h,2/11/2018,9.466961649,878,2193
15989,-33.95057,151.21495,h,2/11/2018,10.8741638,879,2220
15990,-33.95057,151.21495,h,2/11/2018,10.60873046,880,2220
15991,-33.95057,151.21495,h,2/11/2018,9.799641515,881,2220
15992,-33.95057,151.21495,h,2/11/2018,10.48808977,882,2220
15993,-33.95057,151.21495,h,2/11/2018,14.5030169,884,2232
15994,-33.95057,151.21495,h,2/11/2018,14.17551723,885,2232
15995,-33.95057,151.21495,h,2/11/2018,5.117460093,890,2033
15996,-33.95057,151.21495,h,2/11/2018,2.607031495,892,2032
15997,-33.95057,151.21495,h,2/11/2018,6.868096058,894,2217
15998,-33.95057,151.21495,h,2/11/2018,7.008755194,895,2217
15999,-33.95057,151.21495,h,2/11/2018,7.020788321,896,2231
16000,-33.95057,151.21495,h,2/11/2018,5.234040497,897,2216
16001,-33.95057,151.21495,h,2/11/2018,14.80788805,900,2066
16002,-33.95057,151.21495,h,2/11/2018,9.895522565,906,2040
16003,-33.95057,151.21495,h,2/11/2018,9.053019043,907,2040
16004,-33.95057,151.21495,h,2/11/2018,9.042197729,908,2040
16005,-33.95057,151.21495,h,2/11/2018,9.706601224,910,2040
16006,-33.95057,151.21495,h,2/11/2018,9.96704603,911,2040
16007,-33.95057,151.21495,h,2/11/2018,4.193191839,912,2036
16008,-33.95057,151.21495,h,2/11/2018,14.10562398,914,2066
16009,-33.95057,151.21495,h,2/11/2018,3.026123848,921,2035
16010,-33.95057,151.21495,h,2/11/2018,3.3097725,922,2035
16011,-33.95057,151.21495,h,2/11/2018,2.357999468,923,2035
16012,-33.95057,151.21495,h,2/11/2018,1.652546965,924,2035
16013,-33.95057,151.21495,h,2/11/2018,4.031322521,925,2035
16014,-33.95057,151.21495,h,2/11/2018,6.977556743,926,2204
16015,-33.95057,151.21495,h,2/11/2018,7.567212383,927,2204
16016,-33.95057,151.21495,h,2/11/2018,2.20075203,931,2020
16017,-33.95057,151.21495,h,2/11/2018,1.625208828,932,2036
16018,-33.95057,151.21495,h,2/11/2018,2.359964376,933,2036
16019,-33.95057,151.21495,h,2/11/2018,11.61674823,942,2061
16020,-33.95057,151.21495,h,2/11/2018,13.63941033,943,2228
16021,-33.95057,151.21495,h,2/11/2018,13.18996956,944,2228
16022,-33.95057,151.21495,h,2/11/2018,12.3070588,946,2223
16023,-33.95057,151.21495,h,2/11/2018,13.11890126,954,2089
16024,-33.95057,151.21495,h,2/11/2018,7.35438074,957,2042
16025,-33.95057,151.21495,h,2/11/2018,6.429267381,958,2042
16026,-33.95057,151.21495,h,2/11/2018,6.511669576,959,2042
16027,-33.95057,151.21495,h,2/11/2018,12.0901007,964,2060
16028,-33.95057,151.21495,h,2/11/2018,12.40829411,965,2060
16029,-33.95057,151.21495,h,2/11/2018,14.2470456,968,2223
16030,-33.95057,151.21495,h,2/11/2018,7.5741618,972,2021
16031,-33.95057,151.21495,h,2/11/2018,13.68765986,978,2210
16032,-33.95057,151.21495,h,2/11/2018,14.76242986,979,2210
16033,-33.95057,151.21495,h,2/11/2018,12.44454927,982,2222
16034,-33.95057,151.21495,h,2/11/2018,8.308259781,983,2049
16035,-33.95057,151.21495,h,2/11/2018,14.41427982,987,2196
16036,-33.95057,151.21495,h,2/11/2018,8.685519861,989,2009
16037,-33.95057,151.21495,h,2/11/2018,5.985954538,991,2031
16038,-33.95057,151.21495,h,2/11/2018,4.936360672,992,2031
16039,-33.95057,151.21495,h,2/11/2018,5.953559953,993,2031
16040,-33.95057,151.21495,h,2/11/2018,6.091069347,994,2031
16041,-33.95057,151.21495,h,2/11/2018,5.34030996,995,2031
16042,-33.95057,151.21495,h,2/11/2018,5.237347687,996,2031
16043,-33.95057,151.21495,h,2/11/2018,6.711870021,997,2016
16044,-33.95057,151.21495,h,2/11/2018,11.47494405,1003,2046
16045,-33.95057,151.21495,h,2/11/2018,10.09762508,1005,2029
16046,-33.95057,151.21495,h,2/11/2018,4.00567845,1006,2018
16047,-33.95057,151.21495,h,2/11/2018,14.11094766,1007,2196
16048,-33.95057,151.21495,h,2/11/2018,13.80026865,1008,2196
16049,-33.95057,151.21495,h,2/11/2018,12.50121018,1009,2196
16050,-33.95057,151.21495,h,2/11/2018,10.0784396,1011,2039
16051,-33.95057,151.21495,h,2/11/2018,10.24978426,1012,2039
16052,-33.95057,151.21495,h,2/11/2018,8.166686159,1017,2219
16053,-33.95057,151.21495,h,2/11/2018,10.11313392,1027,2221
16054,-33.95057,151.21495,h,2/11/2018,14.22008864,1034,2065
16055,-33.95057,151.21495,h,2/11/2018,14.06770972,1035,2065
16056,-33.95057,151.21495,h,2/11/2018,7.908622144,1037,2048
16057,-33.95057,151.21495,h,2/11/2018,7.979577823,1038,2048
16058,-33.95057,151.21495,h,2/11/2018,8.214422887,1039,2048
16059,-33.95057,151.21495,h,2/11/2018,7.545652695,1040,2048
16060,-33.95057,151.21495,h,2/11/2018,14.38172094,1041,2135
16061,-33.95057,151.21495,h,2/11/2018,13.98738092,1042,2135
16062,-33.95057,151.21495,h,2/11/2018,13.56178424,1043,2135
16063,-33.95057,151.21495,h,2/11/2018,14.1036387,1044,2136
16064,-33.95057,151.21495,h,2/11/2018,9.912749355,1045,2130
16065,-33.95057,151.21495,h,2/11/2018,7.782255801,1046,2010
16066,-33.95057,151.21495,h,2/11/2018,7.092162712,1047,2010
16067,-33.95057,151.21495,h,2/11/2018,5.519181239,1062,2017
16068,-33.95057,151.21495,h,2/11/2018,5.867080273,1063,2017
16069,-33.95057,151.21495,h,2/11/2018,5.924043758,1064,2017
16070,-33.95057,151.21495,h,2/11/2018,5.800321656,1065,2017
16071,-33.95057,151.21495,h,2/11/2018,13.79788933,1078,2195
16072,-33.95057,151.21495,h,2/11/2018,12.99654285,1081,2065
16073,-33.95057,151.21495,h,2/11/2018,13.37782435,1082,2065
16074,-33.95057,151.21495,h,2/11/2018,7.672969206,1083,2025
16075,-33.95057,151.21495,h,2/11/2018,5.112764235,1087,2017
16076,-33.95057,151.21495,h,2/11/2018,13.75367179,1088,2046
16077,-33.95057,151.21495,h,2/11/2018,9.670450197,1090,2218
16078,-33.95057,151.21495,h,2/11/2018,6.505171376,1091,2205
16079,-33.95057,151.21495,h,2/11/2018,7.730740139,1092,2205
16080,-33.95057,151.21495,h,2/11/2018,6.677289297,1093,2205
16081,-33.95057,151.21495,h,2/11/2018,11.15598812,1096,2131
16082,-33.95057,151.21495,h,2/11/2018,11.0142254,1097,2131
16083,-33.95057,151.21495,h,2/11/2018,10.73592913,1098,2131
16084,-33.95057,151.21495,h,2/11/2018,11.23665571,1099,2131
16085,-33.95057,151.21495,h,2/11/2018,10.61442872,1100,2131
16086,-33.95057,151.21495,h,2/11/2018,10.2372946,1101,2131
16087,-33.95057,151.21495,h,2/11/2018,10.57645204,1102,2131
16088,-33.95057,151.21495,h,2/11/2018,10.4310146,1107,2041
16089,-33.95057,151.21495,h,2/11/2018,10.68605272,1108,2041
16090,-33.95057,151.21495,h,2/11/2018,6.764510863,1110,2216
16091,-33.95057,151.21495,h,2/11/2018,8.459945526,1111,2207
16092,-33.95057,151.21495,h,2/11/2018,8.866777899,1112,2207
16093,-33.95057,151.21495,h,2/11/2018,12.20402913,1122,2191
16094,-33.95057,151.21495,h,2/11/2018,8.82393007,1124,2023
16095,-33.95057,151.21495,h,2/11/2018,13.00106423,1125,2192
16096,-33.95057,151.21495,h,2/11/2018,12.48409401,1134,2209
16097,-33.95057,151.21495,h,2/11/2018,8.990709799,1135,2207
16098,-33.95057,151.21495,h,2/11/2018,7.807727665,1136,2207
16099,-33.95057,151.21495,h,2/11/2018,9.320384474,1137,2207
16100,-33.95057,151.21495,h,2/11/2018,7.974658108,1138,2207
16101,-33.95057,151.21495,h,2/11/2018,8.007282248,1139,2207
16102,-33.95057,151.21495,h,2/11/2018,11.60197118,1140,2041
16103,-33.95057,151.21495,h,2/11/2018,7.187268583,1145,2022
16104,-33.95057,151.21495,h,2/11/2018,7.839981725,1146,2022
16105,-33.95057,151.21495,h,2/11/2018,1.310228498,1148,2019
16106,-33.95057,151.21495,h,2/11/2018,14.9631885,1149,2137
16107,-33.95057,151.21495,h,2/11/2018,14.96515225,1150,2137
16108,-33.95057,151.21495,h,2/11/2018,13.15452635,1154,2134
16109,-33.95057,151.21495,h,2/11/2018,13.04248302,1155,2134
16110,-33.95057,151.21495,h,2/11/2018,7.891229334,1157,2050
16111,-33.95057,151.21495,h,2/11/2018,8.039105424,1158,2050
16112,-33.95057,151.21495,h,2/11/2018,8.176084527,1159,2050
16113,-33.95057,151.21495,h,2/11/2018,10.63744208,1160,2194
16114,-33.95057,151.21495,h,2/11/2018,11.47003473,1161,2194
16115,-33.95057,151.21495,h,2/11/2018,9.920324201,1163,2193
16116,-33.95057,151.21495,h,2/11/2018,13.76150741,1164,2229
16117,-33.95057,151.21495,h,2/11/2018,13.06206448,1165,2229
16118,-33.95057,151.21495,h,2/11/2018,13.8082079,1166,2229
16119,-33.95057,151.21495,h,2/11/2018,8.973003053,1170,2218
16120,-33.95057,151.21495,h,2/11/2018,6.166538795,1180,2021
16121,-33.95057,151.21495,h,2/11/2018,2.90162845,1183,2036
16122,-33.95057,151.21495,h,2/11/2018,3.294271959,1184,2036
16123,-33.95057,151.21495,h,2/11/2018,6.126833245,1187,2031
16124,-33.95057,151.21495,h,2/11/2018,14.09163843,1192,2137
16125,-33.95057,151.21495,h,2/11/2018,14.56024929,1194,2137
16126,-33.95057,151.21495,h,2/11/2018,14.72804014,1195,2137
16127,-33.95057,151.21495,h,2/11/2018,5.664761199,1199,2034
16128,-33.95057,151.21495,h,2/11/2018,4.097311899,1200,2034
16129,-33.95057,151.21495,h,2/11/2018,11.98849086,1201,2090
16130,-33.95057,151.21495,h,2/11/2018,11.95429014,1204,2230
16131,-33.95057,151.21495,h,2/11/2018,13.74136471,1205,2065
16132,-33.95057,151.21495,h,2/11/2018,13.82130454,1206,2065
16133,-33.95057,151.21495,h,2/11/2018,13.96254784,1207,2065
16134,-33.95057,151.21495,h,2/11/2018,11.65493726,1208,2132
16135,-33.95057,151.21495,h,2/11/2018,8.844093259,1211,2027
16136,-33.95057,151.21495,h,2/11/2018,8.293984631,1212,2010
16137,-33.95057,151.21495,h,2/11/2018,8.305907984,1213,2010
16138,-33.95057,151.21495,h,2/11/2018,8.270655723,1214,2010
16139,-33.95057,151.21495,h,2/11/2018,11.84611259,1220,2047
16140,-33.95057,151.21495,h,2/11/2018,12.14572429,1221,2047
16141,-33.95057,151.21495,h,2/11/2018,12.64132168,1222,2047
16142,-33.95057,151.21495,h,2/11/2018,8.196063229,1223,2203
16143,-33.95057,151.21495,h,2/11/2018,8.805777991,1224,2203
16144,-33.95057,151.21495,h,2/11/2018,8.410420674,1225,2203
16145,-33.95057,151.21495,h,2/11/2018,8.815798114,1226,2203
16146,-33.95057,151.21495,h,2/11/2018,9.298041486,1228,2206
16147,-33.95057,151.21495,h,2/11/2018,9.43074992,1229,2206
16148,-33.95057,151.21495,h,2/11/2018,9.44084985,1230,2206
16149,-33.95057,151.21495,h,2/11/2018,2.837293545,1232,2018
16150,-33.95057,151.21495,h,2/11/2018,13.35351238,1238,2136
16151,-33.95057,151.21495,h,2/11/2018,6.962013496,1242,2042
16152,-33.95057,151.21495,h,2/11/2018,6.059093647,1246,2043
16153,-33.95057,151.21495,h,2/11/2018,14.81820476,1259,2111
16154,-33.95057,151.21495,h,2/11/2018,14.07954041,1269,2065
16155,-33.95057,151.21495,h,2/11/2018,11.09782623,1274,2045
16156,-33.95057,151.21495,h,2/11/2018,13.9189602,1276,2111
16157,-33.95057,151.21495,h,2/11/2018,1.136524283,1277,2036
16158,-33.95057,151.21495,h,2/11/2018,14.1052066,1286,2110
16159,-33.95057,151.21495,h,2/11/2018,9.459413111,1289,2193
16160,-33.95057,151.21495,h,2/11/2018,10.149939,1290,2220
16161,-33.95057,151.21495,h,2/11/2018,14.86117637,1291,2234
16162,-33.95057,151.21495,h,2/11/2018,5.153492072,1295,2033
16163,-33.95057,151.21495,h,2/11/2018,5.112332475,1296,2033
16164,-33.95057,151.21495,h,2/11/2018,4.135085461,1297,2033
