"","FIRMS_18_lat","FIRMS_18_lng","FIRMS_18_cf","FIRMS_18_aq","dist_between","no","postal_code","LGA","ato_flag"
"7945",-33.94938,151.21503,"h","2/11/2018",3.469283489,11281,2031,NA,"N"
"7946",-33.94938,151.21503,"h","2/11/2018",5.42781792,11282,2031,NA,"N"
"7947",-33.94938,151.21503,"h","2/11/2018",4.828030597,11283,2031,NA,"N"
"7948",-33.94938,151.21503,"h","2/11/2018",6.331207185,11284,2016,NA,"N"
"7949",-33.94938,151.21503,"h","2/11/2018",6.483827617,11285,2016,NA,"N"
"7950",-33.94938,151.21503,"h","2/11/2018",8.307404945,11286,2011,NA,"N"
"7951",-33.94938,151.21503,"h","2/11/2018",8.307404945,11287,2011,NA,"N"
"7952",-33.94938,151.21503,"h","2/11/2018",8.092836678,11296,2048,NA,"N"
"7953",-33.94938,151.21503,"h","2/11/2018",14.94325524,11297,2135,NA,"N"
"7954",-33.94938,151.21503,"h","2/11/2018",14.34234968,11300,2135,NA,"N"
"7955",-33.94938,151.21503,"h","2/11/2018",6.691650021,11301,2010,NA,"N"
"7956",-33.94938,151.21503,"h","2/11/2018",7.587378886,11302,2010,NA,"N"
"7957",-33.94938,151.21503,"h","2/11/2018",12.15973071,11303,2224,NA,"N"
"7958",-33.94938,151.21503,"h","2/11/2018",10.89893888,11304,2229,NA,"N"
"7959",-33.94938,151.21503,"h","2/11/2018",7.312839664,11314,2025,NA,"N"
"7960",-33.94938,151.21503,"h","2/11/2018",4.987858496,11316,2017,NA,"N"
"7961",-33.94938,151.21503,"h","2/11/2018",5.254805799,11317,2015,NA,"N"
"7962",-33.94938,151.21503,"h","2/11/2018",5.851886705,11318,2015,NA,"N"
"7963",-33.94938,151.21503,"h","2/11/2018",8.569423998,11320,2038,NA,"N"
"7964",-33.94938,151.21503,"h","2/11/2018",9.14360176,11321,2038,NA,"N"
"7965",-33.94938,151.21503,"h","2/11/2018",8.359843854,11322,2038,NA,"N"
"7966",-33.94938,151.21503,"h","2/11/2018",10.75192023,11323,2131,NA,"N"
"7967",-33.94938,151.21503,"h","2/11/2018",11.990399,11332,2192,NA,"N"
"7968",-33.94938,151.21503,"h","2/11/2018",12.97017438,11333,2192,NA,"N"
"7969",-33.94938,151.21503,"h","2/11/2018",9.381047878,11336,2207,NA,"N"
"7970",-33.94938,151.21503,"h","2/11/2018",7.451653987,11340,2022,NA,"N"
"7971",-33.94938,151.21503,"h","2/11/2018",1.681108193,11342,2019,NA,"N"
"7972",-33.94938,151.21503,"h","2/11/2018",5.645590736,11343,2216,NA,"N"
"7973",-33.94938,151.21503,"h","2/11/2018",12.89955184,11344,2134,NA,"N"
"7974",-33.94938,151.21503,"h","2/11/2018",14.48252691,11347,2062,NA,"N"
"7975",-33.94938,151.21503,"h","2/11/2018",8.124372468,11348,2050,NA,"N"
"7976",-33.94938,151.21503,"h","2/11/2018",10.262677,11349,2193,NA,"N"
"7977",-33.94938,151.21503,"h","2/11/2018",13.75086865,11350,2229,NA,"N"
"7978",-33.94938,151.21503,"h","2/11/2018",3.262172094,11358,2036,NA,"N"
"7979",-33.94938,151.21503,"h","2/11/2018",6.113842433,11359,2031,NA,"N"
"7980",-33.94938,151.21503,"h","2/11/2018",13.45703994,11361,2065,NA,"N"
"7981",-33.94938,151.21503,"h","2/11/2018",13.50094945,11362,2065,NA,"N"
"7982",-33.94938,151.21503,"h","2/11/2018",7.960531184,11363,2010,NA,"N"
"7983",-33.94938,151.21503,"h","2/11/2018",12.06846567,11364,2047,NA,"N"
"7984",-33.94938,151.21503,"h","2/11/2018",8.974908056,11365,2203,NA,"N"
"7985",-33.94938,151.21503,"h","2/11/2018",8.046668585,11368,2027,NA,"N"
"7986",-33.94938,151.21503,"h","2/11/2018",8.753259368,11370,2011,NA,"N"
"7987",-33.94938,151.21503,"h","2/11/2018",8.748389863,11371,2011,NA,"N"
"7988",-33.94938,151.21503,"h","2/11/2018",6.557132936,11372,2042,NA,"N"
"7989",-33.94938,151.21503,"h","2/11/2018",11.6464622,11374,2046,NA,"N"
"7990",-33.94938,151.21503,"h","2/11/2018",7.943935865,11375,2037,NA,"N"
"7991",-33.94938,151.21503,"h","2/11/2018",8.489442837,11379,2037,NA,"N"
"7992",-33.94938,151.21503,"h","2/11/2018",13.23657615,11385,2065,NA,"N"
"7993",-33.94938,151.21503,"h","2/11/2018",13.77722785,11386,2065,NA,"N"
"7994",-33.94938,151.21503,"h","2/11/2018",7.694873643,11389,2000,NA,"N"
"7995",-33.94938,151.21503,"h","2/11/2018",1.485952358,11390,2036,NA,"N"
"7996",-33.94938,151.21503,"h","2/11/2018",13.76559753,11393,2110,NA,"N"
"7997",-33.94938,151.21503,"h","2/11/2018",11.10884355,11394,2220,NA,"N"
"7998",-33.94938,151.21503,"h","2/11/2018",2.653280853,11399,2032,NA,"N"
"7999",-33.94938,151.21503,"h","2/11/2018",11.6088922,11400,2208,NA,"N"
"8000",-33.94938,151.21503,"h","2/11/2018",7.428223928,11401,2217,NA,"N"
"8001",-33.94938,151.21503,"h","2/11/2018",9.377040154,11405,2040,NA,"N"
"8002",-33.94938,151.21503,"h","2/11/2018",11.72651571,11412,2060,NA,"N"
"8003",-33.94938,151.21503,"h","2/11/2018",14.59595896,11414,2228,NA,"N"
"8004",-33.94938,151.21503,"h","2/11/2018",14.74888724,11415,2228,NA,"N"
"8005",-33.94938,151.21503,"h","2/11/2018",13.39443792,11416,2088,NA,"N"
"8006",-33.94938,151.21503,"h","2/11/2018",13.33055534,11417,2088,NA,"N"
"8007",-33.94938,151.21503,"h","2/11/2018",14.48505406,11418,2088,NA,"N"
"8008",-33.94938,151.21503,"h","2/11/2018",13.89121511,11419,2088,NA,"N"
"8009",-33.94938,151.21503,"h","2/11/2018",13.2334442,11423,2209,NA,"N"
"8010",-33.94938,151.21503,"h","2/11/2018",13.42542455,11424,2089,NA,"N"
"8011",-33.94938,151.21503,"h","2/11/2018",12.36361171,11425,2089,NA,"N"
"8012",-33.94938,151.21503,"h","2/11/2018",5.828113533,11426,2042,NA,"N"
"8013",-33.94938,151.21503,"h","2/11/2018",6.740855412,11427,2042,NA,"N"
"8014",-33.94938,151.21503,"h","2/11/2018",6.420967833,11428,2042,NA,"N"
"8015",-33.94938,151.21503,"h","2/11/2018",7.329285173,11435,2021,NA,"N"
"8016",-33.94938,151.21503,"h","2/11/2018",4.091198695,11439,2031,NA,"N"
"8017",-33.94938,151.21503,"h","2/11/2018",5.902579757,11440,2016,NA,"N"
"8018",-33.94938,151.21503,"h","2/11/2018",6.636746055,11441,2016,NA,"N"
"8019",-33.94938,151.21503,"h","2/11/2018",6.480184816,11442,2016,NA,"N"
"8020",-33.94938,151.21503,"h","2/11/2018",4.003666546,11444,2018,NA,"N"
"8021",-33.94938,151.21503,"h","2/11/2018",13.09090132,11446,2196,NA,"N"
"8022",-33.94938,151.21503,"h","2/11/2018",10.22683071,11447,2039,NA,"N"
"8023",-33.94938,151.21503,"h","2/11/2018",9.770231913,11452,2219,NA,"N"
"8024",-33.94938,151.21503,"h","2/11/2018",14.26911145,11455,2065,NA,"N"
"8025",-33.94938,151.21503,"h","2/11/2018",14.46857004,11456,2135,NA,"N"
"8026",-33.94938,151.21503,"h","2/11/2018",13.75414813,11457,2135,NA,"N"
"8027",-33.94938,151.21503,"h","2/11/2018",13.94961021,11458,2135,NA,"N"
"8028",-33.94938,151.21503,"h","2/11/2018",7.456645613,11459,2010,NA,"N"
"8029",-33.94938,151.21503,"h","2/11/2018",9.59213337,11461,2000,NA,"N"
"8030",-33.94938,151.21503,"h","2/11/2018",12.79304224,11466,2060,NA,"N"
"8031",-33.94938,151.21503,"h","2/11/2018",13.19130034,11474,2065,NA,"N"
"8032",-33.94938,151.21503,"h","2/11/2018",13.49271763,11476,2046,NA,"N"
"8033",-33.94938,151.21503,"h","2/11/2018",6.148534485,11477,2015,NA,"N"
"8034",-33.94938,151.21503,"h","2/11/2018",5.29317286,11478,2015,NA,"N"
"8035",-33.94938,151.21503,"h","2/11/2018",6.047415069,11479,2015,NA,"N"
"8036",-33.94938,151.21503,"h","2/11/2018",8.027755019,11480,2038,NA,"N"
"8037",-33.94938,151.21503,"h","2/11/2018",8.955213374,11481,2038,NA,"N"
"8038",-33.94938,151.21503,"h","2/11/2018",8.235263761,11482,2038,NA,"N"
"8039",-33.94938,151.21503,"h","2/11/2018",11.18121129,11485,2131,NA,"N"
"8040",-33.94938,151.21503,"h","2/11/2018",10.71210611,11489,2041,NA,"N"
"8041",-33.94938,151.21503,"h","2/11/2018",10.69268657,11490,2041,NA,"N"
"8042",-33.94938,151.21503,"h","2/11/2018",10.37749754,11491,2041,NA,"N"
"8043",-33.94938,151.21503,"h","2/11/2018",7.364532788,11492,2207,NA,"N"
"8044",-33.94938,151.21503,"h","2/11/2018",8.019869786,11502,2023,NA,"N"
"8045",-33.94938,151.21503,"h","2/11/2018",12.36197487,11503,2209,NA,"N"
"8046",-33.94938,151.21503,"h","2/11/2018",8.245533686,11504,2207,NA,"N"
"8047",-33.94938,151.21503,"h","2/11/2018",9.485912011,11505,2207,NA,"N"
"8048",-33.94938,151.21503,"h","2/11/2018",8.797163899,11506,2207,NA,"N"
"8049",-33.94938,151.21503,"h","2/11/2018",11.06085298,11507,2041,NA,"N"
"8050",-33.94938,151.21503,"h","2/11/2018",1.613446044,11508,2019,NA,"N"
"8051",-33.94938,151.21503,"h","2/11/2018",1.516051676,11509,2019,NA,"N"
"8052",-33.94938,151.21503,"h","2/11/2018",7.279580791,11510,2024,NA,"N"
"8053",-33.94938,151.21503,"h","2/11/2018",14.19580633,11513,2062,NA,"N"
"8054",-33.94938,151.21503,"h","2/11/2018",10.20995019,11515,2193,NA,"N"
"8055",-33.94938,151.21503,"h","2/11/2018",10.0547028,11516,2193,NA,"N"
"8056",-33.94938,151.21503,"h","2/11/2018",9.77500287,11517,2193,NA,"N"
"8057",-33.94938,151.21503,"h","2/11/2018",10.09177431,11520,2221,NA,"N"
"8058",-33.94938,151.21503,"h","2/11/2018",7.043073497,11526,2008,NA,"N"
"8059",-33.94938,151.21503,"h","2/11/2018",5.054471206,11529,2034,NA,"N"
"8060",-33.94938,151.21503,"h","2/11/2018",4.80395964,11530,2034,NA,"N"
"8061",-33.94938,151.21503,"h","2/11/2018",4.972016135,11531,2034,NA,"N"
"8062",-33.94938,151.21503,"h","2/11/2018",4.78182964,11532,2034,NA,"N"
"8063",-33.94938,151.21503,"h","2/11/2018",12.29158595,11533,2230,NA,"N"
"8064",-33.94938,151.21503,"h","2/11/2018",13.68337147,11534,2065,NA,"N"
"8065",-33.94938,151.21503,"h","2/11/2018",11.67520262,11535,2133,NA,"N"
"8066",-33.94938,151.21503,"h","2/11/2018",12.90081211,11536,2133,NA,"N"
"8067",-33.94938,151.21503,"h","2/11/2018",11.21456729,11537,2133,NA,"N"
"8068",-33.94938,151.21503,"h","2/11/2018",11.9716037,11538,2133,NA,"N"
"8069",-33.94938,151.21503,"h","2/11/2018",6.77392194,11539,2008,NA,"N"
"8070",-33.94938,151.21503,"h","2/11/2018",11.19953327,11544,2030,NA,"N"
"8071",-33.94938,151.21503,"h","2/11/2018",12.57102785,11545,2047,NA,"N"
"8072",-33.94938,151.21503,"h","2/11/2018",13.22142966,11546,2047,NA,"N"
"8073",-33.94938,151.21503,"h","2/11/2018",8.73962754,11547,2203,NA,"N"
"8074",-33.94938,151.21503,"h","2/11/2018",9.38539517,11548,2206,NA,"N"
"8075",-33.94938,151.21503,"h","2/11/2018",9.385258236,11549,2206,NA,"N"
"8076",-33.94938,151.21503,"h","2/11/2018",2.328743099,11550,2018,NA,"N"
"8077",-33.94938,151.21503,"h","2/11/2018",9.027291699,11554,2011,NA,"N"
"8078",-33.94938,151.21503,"h","2/11/2018",12.751118,11555,2136,NA,"N"
"8079",-33.94938,151.21503,"h","2/11/2018",5.87716604,11560,2043,NA,"N"
"8080",-33.94938,151.21503,"h","2/11/2018",12.07291325,11561,2046,NA,"N"
"8081",-33.94938,151.21503,"h","2/11/2018",11.42451598,11562,2046,NA,"N"
"8082",-33.94938,151.21503,"h","2/11/2018",8.538891771,11563,2037,NA,"N"
"8083",-33.94938,151.21503,"h","2/11/2018",14.95297738,11572,2111,NA,"N"
"8084",-33.94938,151.21503,"h","2/11/2018",8.144783493,11574,2037,NA,"N"
"8085",-33.94938,151.21503,"h","2/11/2018",14.94179561,11584,2190,NA,"N"
"8086",-33.94938,151.21503,"h","2/11/2018",10.77376699,11586,2045,NA,"N"
"8087",-33.94938,151.21503,"h","2/11/2018",8.972518792,11596,2193,NA,"N"
"8088",-33.94938,151.21503,"h","2/11/2018",11.82247634,11597,2220,NA,"N"
"8089",-33.94938,151.21503,"h","2/11/2018",11.64540832,11598,2220,NA,"N"
"8090",-33.94938,151.21503,"h","2/11/2018",4.854032606,11601,2033,NA,"N"
"8091",-33.94938,151.21503,"h","2/11/2018",11.82163061,11603,2208,NA,"N"
"8092",-33.94938,151.21503,"h","2/11/2018",11.36399758,11605,2221,NA,"N"
"8093",-33.94938,151.21503,"h","2/11/2018",12.6445648,11606,2195,NA,"N"
"8094",-33.94938,151.21503,"h","2/11/2018",14.41986803,11613,2066,NA,"N"
"8095",-33.94938,151.21503,"h","2/11/2018",14.16279566,11614,2066,NA,"N"
"8096",-33.94938,151.21503,"h","2/11/2018",3.416113996,11620,2035,NA,"N"
"8097",-33.94938,151.21503,"h","2/11/2018",7.23731604,11621,2204,NA,"N"
"8098",-33.94938,151.21503,"h","2/11/2018",6.805401731,11622,2204,NA,"N"
"8099",-33.94938,151.21503,"h","2/11/2018",6.896014729,11623,2204,NA,"N"
"8100",-33.94938,151.21503,"h","2/11/2018",7.498365526,11624,2204,NA,"N"
"8101",-33.94938,151.21503,"h","2/11/2018",7.06791816,11625,2204,NA,"N"
"8102",-33.94938,151.21503,"h","2/11/2018",6.994661277,11626,2204,NA,"N"
"8103",-33.94938,151.21503,"h","2/11/2018",3.711653513,11627,2020,NA,"N"
"8104",-33.94938,151.21503,"h","2/11/2018",3.59525505,11628,2020,NA,"N"
"8105",-33.94938,151.21503,"h","2/11/2018",2.38186815,11629,2020,NA,"N"
"8106",-33.94938,151.21503,"h","2/11/2018",1.734761989,11630,2036,NA,"N"
"8107",-33.94938,151.21503,"h","2/11/2018",11.32791886,11631,2061,NA,"N"
"8108",-33.94938,151.21503,"h","2/11/2018",14.13051494,11632,2228,NA,"N"
"8109",-33.94938,151.21503,"h","2/11/2018",14.13051494,11633,2228,NA,"N"
"8110",-33.94938,151.21503,"h","2/11/2018",13.41223268,11636,2088,NA,"N"
"8111",-33.94938,151.21503,"h","2/11/2018",14.10547651,11637,2088,NA,"N"
"8112",-33.94938,151.21503,"h","2/11/2018",13.7133178,11638,2088,NA,"N"
"8113",-33.94938,151.21503,"h","2/11/2018",14.27916923,11639,2088,NA,"N"
"8114",-33.94938,151.21503,"h","2/11/2018",13.32927109,11640,2088,NA,"N"
"8115",-33.94938,151.21503,"h","2/11/2018",13.97204774,11641,2088,NA,"N"
"8116",-33.94938,151.21503,"h","2/11/2018",12.5480643,11642,2088,NA,"N"
"8117",-33.94938,151.21503,"h","2/11/2018",12.93051483,11643,2088,NA,"N"
"8118",-33.94938,151.21503,"h","2/11/2018",13.13487415,11649,2209,NA,"N"
"8119",-33.94938,151.21503,"h","2/11/2018",13.22709064,11650,2089,NA,"N"
"8120",-33.94938,151.21503,"h","2/11/2018",5.793173173,11652,2042,NA,"N"
"8121",-33.94938,151.21503,"h","2/11/2018",6.053553689,11653,2042,NA,"N"
"8122",-33.94938,151.21503,"h","2/11/2018",9.138873009,11657,2026,NA,"N"
"8123",-33.94938,151.21503,"h","2/11/2018",12.50786107,11667,2060,NA,"N"
"8124",-33.94938,151.21503,"h","2/11/2018",13.48496103,11671,2223,NA,"N"
"8125",-33.94938,151.21503,"h","2/11/2018",7.475691923,11672,2021,NA,"N"
"8126",-33.94938,151.21503,"h","2/11/2018",12.32202723,11679,2222,NA,"N"
"8127",-33.94938,151.21503,"h","2/11/2018",8.322682608,11680,2049,NA,"N"
"8128",-33.94938,151.21503,"h","2/11/2018",14.39865008,11682,2196,NA,"N"
"8129",-33.94938,151.21503,"h","2/11/2018",6.243911274,11687,2016,NA,"N"
"8130",-33.94938,151.21503,"h","2/11/2018",6.626885633,11688,2016,NA,"N"
"8131",-33.94938,151.21503,"h","2/11/2018",6.230184403,11689,2016,NA,"N"
"8132",-33.94938,151.21503,"h","2/11/2018",14.73203505,11693,2066,NA,"N"
"8133",-33.94938,151.21503,"h","2/11/2018",3.992851971,11696,2018,NA,"N"
"8134",-33.94938,151.21503,"h","2/11/2018",10.06697063,11698,2039,NA,"N"
"8135",-33.94938,151.21503,"h","2/11/2018",14.07310148,11715,2065,NA,"N"
"8136",-33.94938,151.21503,"h","2/11/2018",8.015651896,11717,2048,NA,"N"
"8137",-33.94938,151.21503,"h","2/11/2018",7.794348375,11718,2048,NA,"N"
"8138",-33.94938,151.21503,"h","2/11/2018",14.26091631,11719,2135,NA,"N"
"8139",-33.94938,151.21503,"h","2/11/2018",14.56942709,11720,2135,NA,"N"
"8140",-33.94938,151.21503,"h","2/11/2018",9.400209262,11722,2130,NA,"N"
"8141",-33.94938,151.21503,"h","2/11/2018",9.379470542,11723,2130,NA,"N"
"8142",-33.94938,151.21503,"h","2/11/2018",7.401874087,11724,2010,NA,"N"
"8143",-33.94938,151.21503,"h","2/11/2018",7.573283007,11725,2010,NA,"N"
"8144",-33.94938,151.21503,"h","2/11/2018",10.77048321,11726,2229,NA,"N"
"8145",-33.94938,151.21503,"h","2/11/2018",11.36801855,11727,2229,NA,"N"
"8146",-33.94938,151.21503,"h","2/11/2018",11.19189761,11736,2030,NA,"N"
"8147",-33.94938,151.21503,"h","2/11/2018",13.33616392,11745,2195,NA,"N"
"8148",-33.94938,151.21503,"h","2/11/2018",13.25596669,11750,2065,NA,"N"
"8149",-33.94938,151.21503,"h","2/11/2018",7.297890049,11751,2025,NA,"N"
"8150",-33.94938,151.21503,"h","2/11/2018",8.640024454,11752,2011,NA,"N"
"8151",-33.94938,151.21503,"h","2/11/2018",13.02299817,11753,2230,NA,"N"
"8152",-33.94938,151.21503,"h","2/11/2018",5.254805799,11756,2015,NA,"N"
"8153",-33.94938,151.21503,"h","2/11/2018",5.328760073,11757,2015,NA,"N"
"8154",-33.94938,151.21503,"h","2/11/2018",9.183076995,11760,2038,NA,"N"
"8155",-33.94938,151.21503,"h","2/11/2018",8.361684759,11761,2038,NA,"N"
"8156",-33.94938,151.21503,"h","2/11/2018",10.7636875,11762,2193,NA,"N"
"8157",-33.94938,151.21503,"h","2/11/2018",10.33886943,11763,2131,NA,"N"
"8158",-33.94938,151.21503,"h","2/11/2018",11.09712848,11764,2041,NA,"N"
"8159",-33.94938,151.21503,"h","2/11/2018",12.62685273,11776,2209,NA,"N"
"8160",-33.94938,151.21503,"h","2/11/2018",12.38540737,11777,2209,NA,"N"
"8161",-33.94938,151.21503,"h","2/11/2018",8.037228217,11779,2026,NA,"N"
"8162",-33.94938,151.21503,"h","2/11/2018",1.725815903,11781,2019,NA,"N"
"8163",-33.94938,151.21503,"h","2/11/2018",1.454923116,11782,2019,NA,"N"
"8164",-33.94938,151.21503,"h","2/11/2018",7.290108464,11783,2024,NA,"N"
"8165",-33.94938,151.21503,"h","2/11/2018",6.472700204,11784,2024,NA,"N"
"8166",-33.94938,151.21503,"h","2/11/2018",13.58809685,11787,2062,NA,"N"
"8167",-33.94938,151.21503,"h","2/11/2018",7.572544682,11788,2050,NA,"N"
"8168",-33.94938,151.21503,"h","2/11/2018",11.04439854,11789,2194,NA,"N"
"8169",-33.94938,151.21503,"h","2/11/2018",10.7744054,11790,2194,NA,"N"
"8170",-33.94938,151.21503,"h","2/11/2018",13.12084612,11792,2229,NA,"N"
"8171",-33.94938,151.21503,"h","2/11/2018",9.666718423,11794,2221,NA,"N"
"8172",-33.94938,151.21503,"h","2/11/2018",5.952641286,11801,2031,NA,"N"
"8173",-33.94938,151.21503,"h","2/11/2018",13.67098511,11803,2137,NA,"N"
"8174",-33.94938,151.21503,"h","2/11/2018",5.322352111,11805,2034,NA,"N"
"8175",-33.94938,151.21503,"h","2/11/2018",13.20114531,11807,2090,NA,"N"
"8176",-33.94938,151.21503,"h","2/11/2018",13.15017587,11808,2090,NA,"N"
"8177",-33.94938,151.21503,"h","2/11/2018",13.09973475,11809,2090,NA,"N"
"8178",-33.94938,151.21503,"h","2/11/2018",13.73224302,11810,2065,NA,"N"
"8179",-33.94938,151.21503,"h","2/11/2018",11.59024237,11811,2132,NA,"N"
"8180",-33.94938,151.21503,"h","2/11/2018",11.5974278,11812,2132,NA,"N"
"8181",-33.94938,151.21503,"h","2/11/2018",2.664906171,11813,2032,NA,"N"
"8182",-33.94938,151.21503,"h","2/11/2018",8.083142028,11814,2010,NA,"N"
"8183",-33.94938,151.21503,"h","2/11/2018",8.187456273,11821,2028,NA,"N"
"8184",-33.94938,151.21503,"h","2/11/2018",11.66128922,11822,2047,NA,"N"
"8185",-33.94938,151.21503,"h","2/11/2018",8.732770707,11823,2203,NA,"N"
"8186",-33.94938,151.21503,"h","2/11/2018",9.161093442,11824,2206,NA,"N"
"8187",-33.94938,151.21503,"h","2/11/2018",8.694502731,11825,2206,NA,"N"
"8188",-33.94938,151.21503,"h","2/11/2018",6.707063299,11832,2042,NA,"N"
"8189",-33.94938,151.21503,"h","2/11/2018",6.977825821,11833,2042,NA,"N"
"8190",-33.94938,151.21503,"h","2/11/2018",13.83695275,11853,2111,NA,"N"
"8191",-33.94938,151.21503,"h","2/11/2018",14.8591803,11855,2110,NA,"N"
"8192",-33.94938,151.21503,"h","2/11/2018",4.726870878,11858,2033,NA,"N"
"8193",-33.94938,151.21503,"h","2/11/2018",3.618626152,11862,2031,NA,"N"
"8194",-33.94938,151.21503,"h","2/11/2018",11.70675004,11863,2208,NA,"N"
"8195",-33.94938,151.21503,"h","2/11/2018",8.086804451,11866,2217,NA,"N"
"8196",-33.94938,151.21503,"h","2/11/2018",6.734276123,11868,2231,NA,"N"
"8197",-33.94938,151.21503,"h","2/11/2018",9.568282114,11871,2040,NA,"N"
"8198",-33.94938,151.21503,"h","2/11/2018",3.930644594,11874,2036,NA,"N"
"8199",-33.94938,151.21503,"h","2/11/2018",1.597727402,11877,2035,NA,"N"
"8200",-33.94938,151.21503,"h","2/11/2018",7.78266601,11878,2204,NA,"N"
"8201",-33.94938,151.21503,"h","2/11/2018",6.142561648,11879,2204,NA,"N"
"8202",-33.94938,151.21503,"h","2/11/2018",1.981519471,11882,2036,NA,"N"
"8203",-33.94938,151.21503,"h","2/11/2018",11.66769155,11884,2061,NA,"N"
"8204",-33.94938,151.21503,"h","2/11/2018",12.54372054,11885,2223,NA,"N"
"8205",-33.94938,151.21503,"h","2/11/2018",13.33055534,11886,2088,NA,"N"
"8206",-33.94938,151.21503,"h","2/11/2018",14.49983046,11887,2088,NA,"N"
"8207",-33.94938,151.21503,"h","2/11/2018",13.23015965,11891,2089,NA,"N"
"8208",-33.94938,151.21503,"h","2/11/2018",9.422238605,11892,2026,NA,"N"
"8209",-33.94938,151.21503,"h","2/11/2018",12.13887826,11896,2060,NA,"N"
"8210",-33.94938,151.21503,"h","2/11/2018",7.312482401,11901,2021,NA,"N"
"8211",-33.94938,151.21503,"h","2/11/2018",8.536055464,11909,2049,NA,"N"
"8212",-33.94938,151.21503,"h","2/11/2018",4.166444709,11910,2036,NA,"N"
"8213",-33.94938,151.21503,"h","2/11/2018",8.644244166,11914,2009,NA,"N"
"8214",-33.94938,151.21503,"h","2/11/2018",6.595855572,11915,2022,NA,"N"
"8215",-33.94938,151.21503,"h","2/11/2018",5.158682874,11916,2031,NA,"N"
"8216",-33.94938,151.21503,"h","2/11/2018",11.62677636,11920,2046,NA,"N"
"8217",-33.94938,151.21503,"h","2/11/2018",3.814958252,11921,2018,NA,"N"
"8218",-33.94938,151.21503,"h","2/11/2018",9.874560938,11926,2219,NA,"N"
"8219",-33.94938,151.21503,"h","2/11/2018",5.498586492,11932,2044,NA,"N"
"8220",-33.94938,151.21503,"h","2/11/2018",14.61314588,11933,2135,NA,"N"
"8221",-33.94938,151.21503,"h","2/11/2018",13.49234163,11934,2136,NA,"N"
"8222",-33.94938,151.21503,"h","2/11/2018",13.96658634,11935,2136,NA,"N"
"8223",-33.94938,151.21503,"h","2/11/2018",13.63115479,11936,2136,NA,"N"
"8224",-33.94938,151.21503,"h","2/11/2018",9.505260858,11937,2130,NA,"N"
"8225",-33.94938,151.21503,"h","2/11/2018",7.174660551,11938,2010,NA,"N"
"8226",-33.94938,151.21503,"h","2/11/2018",7.588397912,11939,2010,NA,"N"
"8227",-33.94938,151.21503,"h","2/11/2018",11.68163342,11940,2224,NA,"N"
"8228",-33.94938,151.21503,"h","2/11/2018",6.862121409,11943,2205,NA,"N"
"8229",-33.94938,151.21503,"h","2/11/2018",6.70861982,11944,2205,NA,"N"
"8230",-33.94938,151.21503,"h","2/11/2018",5.266770235,11948,2017,NA,"N"
"8231",-33.94938,151.21503,"h","2/11/2018",12.44934416,11949,2060,NA,"N"
"8232",-33.94938,151.21503,"h","2/11/2018",12.56757526,11950,2060,NA,"N"
"8233",-33.94938,151.21503,"h","2/11/2018",5.832843933,11954,2205,NA,"N"
"8234",-33.94938,151.21503,"h","2/11/2018",13.4204917,11956,2046,NA,"N"
"8235",-33.94938,151.21503,"h","2/11/2018",6.219259174,11957,2015,NA,"N"
"8236",-33.94938,151.21503,"h","2/11/2018",5.925190986,11958,2015,NA,"N"
"8237",-33.94938,151.21503,"h","2/11/2018",6.026564266,11959,2015,NA,"N"
"8238",-33.94938,151.21503,"h","2/11/2018",9.094152605,11961,2038,NA,"N"
"8239",-33.94938,151.21503,"h","2/11/2018",7.533374974,11962,2205,NA,"N"
"8240",-33.94938,151.21503,"h","2/11/2018",11.05686649,11964,2131,NA,"N"
"8241",-33.94938,151.21503,"h","2/11/2018",10.45444087,11965,2131,NA,"N"
"8242",-33.94938,151.21503,"h","2/11/2018",9.879357443,11966,2131,NA,"N"
"8243",-33.94938,151.21503,"h","2/11/2018",10.54196492,11967,2131,NA,"N"
"8244",-33.94938,151.21503,"h","2/11/2018",10.40605599,11974,2041,NA,"N"
"8245",-33.94938,151.21503,"h","2/11/2018",8.756675577,11981,2207,NA,"N"
"8246",-33.94938,151.21503,"h","2/11/2018",11.14469851,11982,2041,NA,"N"
"8247",-33.94938,151.21503,"h","2/11/2018",11.62595262,11983,2221,NA,"N"
"8248",-33.94938,151.21503,"h","2/11/2018",10.78944208,11984,2221,NA,"N"
"8249",-33.94938,151.21503,"h","2/11/2018",7.811145798,11985,2026,NA,"N"
"8250",-33.94938,151.21503,"h","2/11/2018",8.829278673,11986,2026,NA,"N"
"8251",-33.94938,151.21503,"h","2/11/2018",8.341819715,11987,2026,NA,"N"
"8252",-33.94938,151.21503,"h","2/11/2018",1.141904507,11988,2019,NA,"N"
"8253",-33.94938,151.21503,"h","2/11/2018",6.161439356,11989,2216,NA,"N"
"8254",-33.94938,151.21503,"h","2/11/2018",13.04061769,11990,2134,NA,"N"
"8255",-33.94938,151.21503,"h","2/11/2018",14.2719197,11993,2062,NA,"N"
"8256",-33.94938,151.21503,"h","2/11/2018",7.576976309,11994,2050,NA,"N"
"8257",-33.94938,151.21503,"h","2/11/2018",7.9530244,11995,2050,NA,"N"
"8258",-33.94938,151.21503,"h","2/11/2018",7.280468991,11996,2050,NA,"N"
"8259",-33.94938,151.21503,"h","2/11/2018",13.04758419,11997,2046,NA,"N"
"8260",-33.94938,151.21503,"h","2/11/2018",10.08933268,11998,2193,NA,"N"
