"","FIRMS_19_lat","FIRMS_19_lng","FIRMS_19_cf","FIRMS_19_aq","dist_between","no","postal_code","LGA","ato_flag"
"7241",-33.90933,150.99634,"h","4/01/2020",2.259007348,19001,2200,NA,"N"
"7242",-33.90933,150.99634,"h","4/01/2020",2.259007348,19002,2200,NA,"N"
"7243",-33.90933,150.99634,"h","4/01/2020",12.61596684,19003,2207,NA,"N"
"7244",-33.90933,150.99634,"h","4/01/2020",12.9393515,19004,2207,NA,"N"
"7245",-33.90933,150.99634,"h","4/01/2020",8.800500078,19009,2191,NA,"N"
"7246",-33.90933,150.99634,"h","4/01/2020",12.25345065,19014,2207,NA,"N"
"7247",-33.90933,150.99634,"h","4/01/2020",12.05764567,19015,2207,NA,"N"
"7248",-33.90933,150.99634,"h","4/01/2020",11.94421701,19016,2207,NA,"N"
"7249",-33.90933,150.99634,"h","4/01/2020",13.34789964,19017,2207,NA,"N"
"7250",-33.90933,150.99634,"h","4/01/2020",3.02477236,19018,2143,NA,"N"
"7251",-33.90933,150.99634,"h","4/01/2020",13.27668902,19022,2221,NA,"N"
"7252",-33.90933,150.99634,"h","4/01/2020",12.62935074,19030,2137,NA,"N"
"7253",-33.90933,150.99634,"h","4/01/2020",12.70050253,19031,2137,NA,"N"
"7254",-33.90933,150.99634,"h","4/01/2020",12.75434104,19034,2137,NA,"N"
"7255",-33.90933,150.99634,"h","4/01/2020",9.615465339,19038,2194,NA,"N"
"7256",-33.90933,150.99634,"h","4/01/2020",14.38663131,19039,2118,NA,"N"
"7257",-33.90933,150.99634,"h","4/01/2020",14.58173753,19040,2118,NA,"N"
"7258",-33.90933,150.99634,"h","4/01/2020",14.51421481,19043,2118,NA,"N"
"7259",-33.90933,150.99634,"h","4/01/2020",14.80501307,19044,2118,NA,"N"
"7260",-33.90933,150.99634,"h","4/01/2020",13.92519005,19045,2171,NA,"N"
"7261",-33.90933,150.99634,"h","4/01/2020",4.008061421,19049,2170,NA,"N"
"7262",-33.90933,150.99634,"h","4/01/2020",10.53284563,19052,2138,NA,"N"
"7263",-33.90933,150.99634,"h","4/01/2020",11.70392577,19068,2132,NA,"N"
"7264",-33.90933,150.99634,"h","4/01/2020",11.33877174,19069,2132,NA,"N"
"7265",-33.90933,150.99634,"h","4/01/2020",11.31325279,19070,2132,NA,"N"
"7266",-33.90933,150.99634,"h","4/01/2020",10.79118575,19071,2133,NA,"N"
"7267",-33.90933,150.99634,"h","4/01/2020",9.252159633,19072,2133,NA,"N"
"7268",-33.90933,150.99634,"h","4/01/2020",14.33055038,19077,2114,NA,"N"
"7269",-33.90933,150.99634,"h","4/01/2020",13.20278437,19081,2203,NA,"N"
"7270",-33.90933,150.99634,"h","4/01/2020",13.11712434,19082,2203,NA,"N"
"7271",-33.90933,150.99634,"h","4/01/2020",13.59866325,19083,2203,NA,"N"
"7272",-33.90933,150.99634,"h","4/01/2020",12.67694301,19084,2206,NA,"N"
"7273",-33.90933,150.99634,"h","4/01/2020",12.5321113,19085,2206,NA,"N"
"7274",-33.90933,150.99634,"h","4/01/2020",11.54114268,19086,2206,NA,"N"
"7275",-33.90933,150.99634,"h","4/01/2020",9.593811368,19089,2136,NA,"N"
"7276",-33.90933,150.99634,"h","4/01/2020",6.048874034,19101,2165,NA,"N"
"7277",-33.90933,150.99634,"h","4/01/2020",6.922426777,19102,2165,NA,"N"
"7278",-33.90933,150.99634,"h","4/01/2020",7.163018612,19103,2165,NA,"N"
"7279",-33.90933,150.99634,"h","4/01/2020",0.948992756,19108,2198,NA,"N"
"7280",-33.90933,150.99634,"h","4/01/2020",14.24303134,19109,2111,NA,"N"
"7281",-33.90933,150.99634,"h","4/01/2020",14.38142483,19111,2111,NA,"N"
"7282",-33.90933,150.99634,"h","4/01/2020",14.73201014,19114,2111,NA,"N"
"7283",-33.90933,150.99634,"h","4/01/2020",14.77107748,19115,2111,NA,"N"
"7284",-33.90933,150.99634,"h","4/01/2020",8.609103655,19119,2142,NA,"N"
"7285",-33.90933,150.99634,"h","4/01/2020",6.549204963,19121,2190,NA,"N"
"7286",-33.90933,150.99634,"h","4/01/2020",5.893238836,19122,2190,NA,"N"
"7287",-33.90933,150.99634,"h","4/01/2020",5.217851275,19123,2190,NA,"N"
"7288",-33.90933,150.99634,"h","4/01/2020",10.4149493,19126,2145,NA,"N"
"7289",-33.90933,150.99634,"h","4/01/2020",5.840558991,19127,2161,NA,"N"
"7290",-33.90933,150.99634,"h","4/01/2020",9.208725591,19129,2140,NA,"N"
"7291",-33.90933,150.99634,"h","4/01/2020",9.662830671,19130,2140,NA,"N"
"7292",-33.90933,150.99634,"h","4/01/2020",14.20552326,19133,2232,NA,"N"
"7293",-33.90933,150.99634,"h","4/01/2020",9.923995811,19144,2208,NA,"N"
"7294",-33.90933,150.99634,"h","4/01/2020",9.842866813,19145,2208,NA,"N"
"7295",-33.90933,150.99634,"h","4/01/2020",14.58403885,19147,2232,NA,"N"
"7296",-33.90933,150.99634,"h","4/01/2020",14.29673652,19152,2217,NA,"N"
"7297",-33.90933,150.99634,"h","4/01/2020",14.22848223,19153,2217,NA,"N"
"7298",-33.90933,150.99634,"h","4/01/2020",14.21225544,19154,2217,NA,"N"
"7299",-33.90933,150.99634,"h","4/01/2020",14.20043748,19155,2217,NA,"N"
"7300",-33.90933,150.99634,"h","4/01/2020",14.68588707,19156,2217,NA,"N"
"7301",-33.90933,150.99634,"h","4/01/2020",14.277312,19157,2217,NA,"N"
"7302",-33.90933,150.99634,"h","4/01/2020",13.25155803,19159,2221,NA,"N"
"7303",-33.90933,150.99634,"h","4/01/2020",14.6474808,19163,2040,NA,"N"
"7304",-33.90933,150.99634,"h","4/01/2020",14.89152693,19164,2040,NA,"N"
"7305",-33.90933,150.99634,"h","4/01/2020",6.279631322,19165,2141,NA,"N"
"7306",-33.90933,150.99634,"h","4/01/2020",6.369051857,19166,2141,NA,"N"
"7307",-33.90933,150.99634,"h","4/01/2020",9.625647045,19171,2170,NA,"N"
"7308",-33.90933,150.99634,"h","4/01/2020",8.726117019,19172,2170,NA,"N"
"7309",-33.90933,150.99634,"h","4/01/2020",14.68801689,19178,2204,NA,"N"
"7310",-33.90933,150.99634,"h","4/01/2020",14.20596239,19179,2204,NA,"N"
"7311",-33.90933,150.99634,"h","4/01/2020",14.10015264,19180,2204,NA,"N"
"7312",-33.90933,150.99634,"h","4/01/2020",8.997675187,19187,2160,NA,"N"
"7313",-33.90933,150.99634,"h","4/01/2020",5.22551086,19192,2170,NA,"N"
"7314",-33.90933,150.99634,"h","4/01/2020",8.160519363,19203,2209,NA,"N"
"7315",-33.90933,150.99634,"h","4/01/2020",12.46688451,19215,2151,NA,"N"
"7316",-33.90933,150.99634,"h","4/01/2020",14.68392268,19218,2151,NA,"N"
"7317",-33.90933,150.99634,"h","4/01/2020",13.38344391,19219,2151,NA,"N"
"7318",-33.90933,150.99634,"h","4/01/2020",12.47702872,19224,2117,NA,"N"
"7319",-33.90933,150.99634,"h","4/01/2020",11.72938466,19225,2223,NA,"N"
"7320",-33.90933,150.99634,"h","4/01/2020",10.40268526,19226,2223,NA,"N"
"7321",-33.90933,150.99634,"h","4/01/2020",11.59458652,19227,2223,NA,"N"
"7322",-33.90933,150.99634,"h","4/01/2020",9.884102802,19229,2150,NA,"N"
"7323",-33.90933,150.99634,"h","4/01/2020",10.15204201,19230,2222,NA,"N"
"7324",-33.90933,150.99634,"h","4/01/2020",6.786602895,19231,2213,NA,"N"
"7325",-33.90933,150.99634,"h","4/01/2020",14.64934078,19236,2148,NA,"N"
"7326",-33.90933,150.99634,"h","4/01/2020",5.516909623,19237,2196,NA,"N"
"7327",-33.90933,150.99634,"h","4/01/2020",7.034068349,19246,2212,NA,"N"
"7328",-33.90933,150.99634,"h","4/01/2020",14.28628682,19249,2216,NA,"N"
"7329",-33.90933,150.99634,"h","4/01/2020",14.81777634,19253,2112,NA,"N"
"7330",-33.90933,150.99634,"h","4/01/2020",14.28612857,19260,2147,NA,"N"
"7331",-33.90933,150.99634,"h","4/01/2020",12.53958996,19263,2221,NA,"N"
"7332",-33.90933,150.99634,"h","4/01/2020",10.09800401,19276,2135,NA,"N"
"7333",-33.90933,150.99634,"h","4/01/2020",9.289962633,19277,2135,NA,"N"
"7334",-33.90933,150.99634,"h","4/01/2020",7.64116253,19278,2135,NA,"N"
"7335",-33.90933,150.99634,"h","4/01/2020",7.967803656,19279,2135,NA,"N"
"7336",-33.90933,150.99634,"h","4/01/2020",9.21705801,19280,2135,NA,"N"
"7337",-33.90933,150.99634,"h","4/01/2020",13.23871371,19281,2130,NA,"N"
"7338",-33.90933,150.99634,"h","4/01/2020",13.9491162,19292,2111,NA,"N"
"7339",-33.90933,150.99634,"h","4/01/2020",3.654471091,19301,2163,NA,"N"
"7340",-33.90933,150.99634,"h","4/01/2020",13.52679879,19314,2114,NA,"N"
"7341",-33.90933,150.99634,"h","4/01/2020",10.44624938,19315,2164,NA,"N"
"7342",-33.90933,150.99634,"h","4/01/2020",14.60506998,19317,2153,NA,"N"
"7343",-33.90933,150.99634,"h","4/01/2020",14.56799512,19318,2205,NA,"N"
"7344",-33.90933,150.99634,"h","4/01/2020",14.7852345,19319,2205,NA,"N"
"7345",-33.90933,150.99634,"h","4/01/2020",14.15165815,19331,2205,NA,"N"
"7346",-33.90933,150.99634,"h","4/01/2020",12.1651825,19333,2131,NA,"N"
"7347",-33.90933,150.99634,"h","4/01/2020",6.839621625,19335,2144,NA,"N"
"7348",-33.90933,150.99634,"h","4/01/2020",7.82536631,19336,2144,NA,"N"
"7349",-33.90933,150.99634,"h","4/01/2020",3.249494094,19342,2200,NA,"N"
"7350",-33.90933,150.99634,"h","4/01/2020",3.673636724,19343,2200,NA,"N"
"7351",-33.90933,150.99634,"h","4/01/2020",14.86952595,19344,2234,NA,"N"
"7352",-33.90933,150.99634,"h","4/01/2020",0.613057683,19345,2197,NA,"N"
"7353",-33.90933,150.99634,"h","4/01/2020",1.648461383,19346,2197,NA,"N"
"7354",-33.90933,150.99634,"h","4/01/2020",0.768435852,19347,2197,NA,"N"
"7355",-33.90933,150.99634,"h","4/01/2020",7.94706417,19358,2191,NA,"N"
"7356",-33.90933,150.99634,"h","4/01/2020",8.195356395,19360,2192,NA,"N"
"7357",-33.90933,150.99634,"h","4/01/2020",8.574305721,19362,2209,NA,"N"
"7358",-33.90933,150.99634,"h","4/01/2020",9.275878846,19363,2209,NA,"N"
"7359",-33.90933,150.99634,"h","4/01/2020",11.60869873,19364,2207,NA,"N"
"7360",-33.90933,150.99634,"h","4/01/2020",12.60040979,19365,2207,NA,"N"
"7361",-33.90933,150.99634,"h","4/01/2020",12.07188384,19366,2207,NA,"N"
"7362",-33.90933,150.99634,"h","4/01/2020",13.58175039,19367,2207,NA,"N"
"7363",-33.90933,150.99634,"h","4/01/2020",11.40493182,19368,2207,NA,"N"
"7364",-33.90933,150.99634,"h","4/01/2020",10.96105643,19369,2207,NA,"N"
"7365",-33.90933,150.99634,"h","4/01/2020",2.700120071,19371,2143,NA,"N"
"7366",-33.90933,150.99634,"h","4/01/2020",13.57317527,19372,2221,NA,"N"
"7367",-33.90933,150.99634,"h","4/01/2020",9.824894671,19379,2134,NA,"N"
"7368",-33.90933,150.99634,"h","4/01/2020",11.2072737,19380,2134,NA,"N"
"7369",-33.90933,150.99634,"h","4/01/2020",10.77864771,19381,2134,NA,"N"
"7370",-33.90933,150.99634,"h","4/01/2020",9.660795343,19382,2134,NA,"N"
"7371",-33.90933,150.99634,"h","4/01/2020",10.02738026,19383,2136,NA,"N"
"7372",-33.90933,150.99634,"h","4/01/2020",10.04800187,19384,2136,NA,"N"
"7373",-33.90933,150.99634,"h","4/01/2020",10.11694409,19385,2136,NA,"N"
"7374",-33.90933,150.99634,"h","4/01/2020",13.18774406,19386,2137,NA,"N"
"7375",-33.90933,150.99634,"h","4/01/2020",10.29886755,19391,2194,NA,"N"
"7376",-33.90933,150.99634,"h","4/01/2020",13.4734629,19394,2218,NA,"N"
"7377",-33.90933,150.99634,"h","4/01/2020",4.126843214,19395,2163,NA,"N"
"7378",-33.90933,150.99634,"h","4/01/2020",9.314351141,19404,2170,NA,"N"
"7379",-33.90933,150.99634,"h","4/01/2020",4.288838955,19408,2170,NA,"N"
"7380",-33.90933,150.99634,"h","4/01/2020",12.20936843,19415,2137,NA,"N"
"7381",-33.90933,150.99634,"h","4/01/2020",1.936589906,19416,2200,NA,"N"
"7382",-33.90933,150.99634,"h","4/01/2020",2.023023927,19417,2200,NA,"N"
"7383",-33.90933,150.99634,"h","4/01/2020",11.25796462,19423,2132,NA,"N"
"7384",-33.90933,150.99634,"h","4/01/2020",11.70279378,19424,2132,NA,"N"
"7385",-33.90933,150.99634,"h","4/01/2020",13.97569112,19432,2203,NA,"N"
"7386",-33.90933,150.99634,"h","4/01/2020",13.03857631,19433,2203,NA,"N"
"7387",-33.90933,150.99634,"h","4/01/2020",12.48103317,19434,2117,NA,"N"
"7388",-33.90933,150.99634,"h","4/01/2020",14.65544469,19435,2117,NA,"N"
"7389",-33.90933,150.99634,"h","4/01/2020",12.27406727,19436,2206,NA,"N"
"7390",-33.90933,150.99634,"h","4/01/2020",11.0696468,19437,2206,NA,"N"
"7391",-33.90933,150.99634,"h","4/01/2020",13.098073,19438,2206,NA,"N"
"7392",-33.90933,150.99634,"h","4/01/2020",14.93001772,19442,2122,NA,"N"
"7393",-33.90933,150.99634,"h","4/01/2020",12.65129318,19459,2115,NA,"N"
"7394",-33.90933,150.99634,"h","4/01/2020",4.93629626,19461,2165,NA,"N"
"7395",-33.90933,150.99634,"h","4/01/2020",7.825774484,19462,2165,NA,"N"
"7396",-33.90933,150.99634,"h","4/01/2020",13.97422801,19464,2046,NA,"N"
"7397",-33.90933,150.99634,"h","4/01/2020",13.83065249,19465,2046,NA,"N"
"7398",-33.90933,150.99634,"h","4/01/2020",13.08580584,19466,2046,NA,"N"
"7399",-33.90933,150.99634,"h","4/01/2020",14.78902306,19473,2111,NA,"N"
"7400",-33.90933,150.99634,"h","4/01/2020",12.43135455,19481,2168,NA,"N"
"7401",-33.90933,150.99634,"h","4/01/2020",6.140089862,19482,2190,NA,"N"
"7402",-33.90933,150.99634,"h","4/01/2020",5.784402466,19483,2190,NA,"N"
"7403",-33.90933,150.99634,"h","4/01/2020",11.06006387,19484,2176,NA,"N"
"7404",-33.90933,150.99634,"h","4/01/2020",10.82854365,19487,2145,NA,"N"
"7405",-33.90933,150.99634,"h","4/01/2020",10.76577754,19488,2145,NA,"N"
"7406",-33.90933,150.99634,"h","4/01/2020",8.018062312,19489,2161,NA,"N"
"7407",-33.90933,150.99634,"h","4/01/2020",13.84540829,19493,2045,NA,"N"
"7408",-33.90933,150.99634,"h","4/01/2020",14.18765027,19494,2045,NA,"N"
"7409",-33.90933,150.99634,"h","4/01/2020",8.163331892,19499,2140,NA,"N"
"7410",-33.90933,150.99634,"h","4/01/2020",10.95017603,19509,2234,NA,"N"
"7411",-33.90933,150.99634,"h","4/01/2020",10.63699426,19520,2208,NA,"N"
"7412",-33.90933,150.99634,"h","4/01/2020",10.28630103,19521,2208,NA,"N"
"7413",-33.90933,150.99634,"h","4/01/2020",9.468193807,19522,2208,NA,"N"
"7414",-33.90933,150.99634,"h","4/01/2020",14.96532508,19523,2232,NA,"N"
"7415",-33.90933,150.99634,"h","4/01/2020",14.2426641,19527,2217,NA,"N"
"7416",-33.90933,150.99634,"h","4/01/2020",14.0541735,19537,2049,NA,"N"
"7417",-33.90933,150.99634,"h","4/01/2020",13.93238859,19538,2049,NA,"N"
"7418",-33.90933,150.99634,"h","4/01/2020",7.469261027,19539,2141,NA,"N"
"7419",-33.90933,150.99634,"h","4/01/2020",10.02319857,19543,2210,NA,"N"
"7420",-33.90933,150.99634,"h","4/01/2020",14.65669761,19555,2204,NA,"N"
"7421",-33.90933,150.99634,"h","4/01/2020",13.57172635,19558,2204,NA,"N"
"7422",-33.90933,150.99634,"h","4/01/2020",13.99812715,19559,2204,NA,"N"
"7423",-33.90933,150.99634,"h","4/01/2020",14.9080104,19560,2204,NA,"N"
"7424",-33.90933,150.99634,"h","4/01/2020",13.56012875,19561,2204,NA,"N"
"7425",-33.90933,150.99634,"h","4/01/2020",8.436985812,19568,2164,NA,"N"
"7426",-33.90933,150.99634,"h","4/01/2020",7.926616397,19569,2160,NA,"N"
"7427",-33.90933,150.99634,"h","4/01/2020",7.407085395,19570,2160,NA,"N"
"7428",-33.90933,150.99634,"h","4/01/2020",4.512149229,19575,2170,NA,"N"
"7429",-33.90933,150.99634,"h","4/01/2020",12.47636545,19576,2137,NA,"N"
"7430",-33.90933,150.99634,"h","4/01/2020",7.852256132,19583,2209,NA,"N"
"7431",-33.90933,150.99634,"h","4/01/2020",7.815547665,19584,2209,NA,"N"
"7432",-33.90933,150.99634,"h","4/01/2020",13.69808713,19605,2152,NA,"N"
"7433",-33.90933,150.99634,"h","4/01/2020",10.58844961,19607,2223,NA,"N"
"7434",-33.90933,150.99634,"h","4/01/2020",6.287596591,19612,2213,NA,"N"
"7435",-33.90933,150.99634,"h","4/01/2020",5.510695099,19613,2213,NA,"N"
"7436",-33.90933,150.99634,"h","4/01/2020",11.27502549,19614,2150,NA,"N"
"7437",-33.90933,150.99634,"h","4/01/2020",7.11729501,19615,2210,NA,"N"
"7438",-33.90933,150.99634,"h","4/01/2020",12.38765352,19616,2145,NA,"N"
"7439",-33.90933,150.99634,"h","4/01/2020",14.19246315,19617,2049,NA,"N"
"7440",-33.90933,150.99634,"h","4/01/2020",5.496392969,19618,2196,NA,"N"
"7441",-33.90933,150.99634,"h","4/01/2020",4.800683369,19634,2212,NA,"N"
"7442",-33.90933,150.99634,"h","4/01/2020",3.675919012,19635,2212,NA,"N"
"7443",-33.90933,150.99634,"h","4/01/2020",7.339105128,19636,2210,NA,"N"
"7444",-33.90933,150.99634,"h","4/01/2020",14.74971691,19641,2112,NA,"N"
"7445",-33.90933,150.99634,"h","4/01/2020",13.7883233,19642,2112,NA,"N"
"7446",-33.90933,150.99634,"h","4/01/2020",1.876190526,19649,2162,NA,"N"
"7447",-33.90933,150.99634,"h","4/01/2020",8.820862175,19651,2164,NA,"N"
"7448",-33.90933,150.99634,"h","4/01/2020",7.967803656,19655,2135,NA,"N"
"7449",-33.90933,150.99634,"h","4/01/2020",8.051335188,19656,2136,NA,"N"
"7450",-33.90933,150.99634,"h","4/01/2020",8.282148156,19657,2136,NA,"N"
"7451",-33.90933,150.99634,"h","4/01/2020",13.49247692,19658,2130,NA,"N"
"7452",-33.90933,150.99634,"h","4/01/2020",14.69739947,19663,2224,NA,"N"
"7453",-33.90933,150.99634,"h","4/01/2020",13.51186163,19678,2205,NA,"N"
"7454",-33.90933,150.99634,"h","4/01/2020",11.28002638,19692,2127,NA,"N"
"7455",-33.90933,150.99634,"h","4/01/2020",10.68107676,19693,2145,NA,"N"
"7456",-33.90933,150.99634,"h","4/01/2020",13.28359142,19698,2114,NA,"N"
"7457",-33.90933,150.99634,"h","4/01/2020",10.52595073,19700,2145,NA,"N"
"7458",-33.90933,150.99634,"h","4/01/2020",10.7927711,19701,2164,NA,"N"
"7459",-33.90933,150.99634,"h","4/01/2020",1.781264995,19711,2199,NA,"N"
"7460",-33.90933,150.99634,"h","4/01/2020",2.133369084,19712,2199,NA,"N"
"7461",-33.90933,150.99634,"h","4/01/2020",1.570288541,19713,2199,NA,"N"
"7462",-33.90933,150.99634,"h","4/01/2020",14.14387937,19716,2046,NA,"N"
"7463",-33.90933,150.99634,"h","4/01/2020",13.6100893,19717,2046,NA,"N"
"7464",-33.90933,150.99634,"h","4/01/2020",12.29706221,19723,2131,NA,"N"
"7465",-33.90933,150.99634,"h","4/01/2020",7.389924111,19724,2144,NA,"N"
"7466",-33.90933,150.99634,"h","4/01/2020",14.44792639,19731,2216,NA,"N"
"7467",-33.90933,150.99634,"h","4/01/2020",3.247602789,19732,2200,NA,"N"
"7468",-33.90933,150.99634,"h","4/01/2020",8.789759251,19741,2191,NA,"N"
"7469",-33.90933,150.99634,"h","4/01/2020",8.00487934,19743,2192,NA,"N"
"7470",-33.90933,150.99634,"h","4/01/2020",5.417209728,19744,2141,NA,"N"
"7471",-33.90933,150.99634,"h","4/01/2020",9.913692712,19747,2209,NA,"N"
"7472",-33.90933,150.99634,"h","4/01/2020",13.58435242,19748,2207,NA,"N"
"7473",-33.90933,150.99634,"h","4/01/2020",12.83781806,19749,2207,NA,"N"
"7474",-33.90933,150.99634,"h","4/01/2020",12.87751449,19757,2177,NA,"N"
"7475",-33.90933,150.99634,"h","4/01/2020",11.32176473,19758,2176,NA,"N"
"7476",-33.90933,150.99634,"h","4/01/2020",12.43927462,19759,2176,NA,"N"
"7477",-33.90933,150.99634,"h","4/01/2020",11.67125952,19760,2176,NA,"N"
"7478",-33.90933,150.99634,"h","4/01/2020",9.030156851,19771,2194,NA,"N"
"7479",-33.90933,150.99634,"h","4/01/2020",6.618998152,19772,2166,NA,"N"
"7480",-33.90933,150.99634,"h","4/01/2020",4.621629916,19773,2166,NA,"N"
"7481",-33.90933,150.99634,"h","4/01/2020",5.509900127,19774,2166,NA,"N"
"7482",-33.90933,150.99634,"h","4/01/2020",13.86960522,19780,2218,NA,"N"
"7483",-33.90933,150.99634,"h","4/01/2020",13.84988185,19781,2218,NA,"N"
"7484",-33.90933,150.99634,"h","4/01/2020",13.25744546,19782,2218,NA,"N"
"7485",-33.90933,150.99634,"h","4/01/2020",10.38331361,19791,2170,NA,"N"
"7486",-33.90933,150.99634,"h","4/01/2020",14.95231207,19795,2046,NA,"N"
"7487",-33.90933,150.99634,"h","4/01/2020",12.49020435,19799,2137,NA,"N"
"7488",-33.90933,150.99634,"h","4/01/2020",12.04778168,19800,2137,NA,"N"
"7489",-33.90933,150.99634,"h","4/01/2020",10.94902809,19801,2138,NA,"N"
"7490",-33.90933,150.99634,"h","4/01/2020",11.37665643,19802,2138,NA,"N"
"7491",-33.90933,150.99634,"h","4/01/2020",1.612770855,19803,2200,NA,"N"
"7492",-33.90933,150.99634,"h","4/01/2020",1.285651829,19804,2200,NA,"N"
"7493",-33.90933,150.99634,"h","4/01/2020",10.65250035,19812,2133,NA,"N"
"7494",-33.90933,150.99634,"h","4/01/2020",14.72773603,19818,2114,NA,"N"
"7495",-33.90933,150.99634,"h","4/01/2020",13.8887968,19825,2203,NA,"N"
"7496",-33.90933,150.99634,"h","4/01/2020",13.61693178,19826,2203,NA,"N"
"7497",-33.90933,150.99634,"h","4/01/2020",13.41209808,19827,2203,NA,"N"
"7498",-33.90933,150.99634,"h","4/01/2020",14.30165402,19828,2117,NA,"N"
"7499",-33.90933,150.99634,"h","4/01/2020",14.29607037,19829,2117,NA,"N"
"7500",-33.90933,150.99634,"h","4/01/2020",11.29333489,19830,2206,NA,"N"
"7501",-33.90933,150.99634,"h","4/01/2020",11.4912304,19831,2206,NA,"N"
"7502",-33.90933,150.99634,"h","4/01/2020",11.97407711,19835,2176,NA,"N"
"7503",-33.90933,150.99634,"h","4/01/2020",12.82093735,19843,2115,NA,"N"
"7504",-33.90933,150.99634,"h","4/01/2020",7.427937052,19847,2165,NA,"N"
"7505",-33.90933,150.99634,"h","4/01/2020",7.095410824,19848,2165,NA,"N"
"7506",-33.90933,150.99634,"h","4/01/2020",7.492241638,19849,2165,NA,"N"
"7507",-33.90933,150.99634,"h","4/01/2020",0.722498675,19858,2198,NA,"N"
"7508",-33.90933,150.99634,"h","4/01/2020",11.59329704,19864,2168,NA,"N"
"7509",-33.90933,150.99634,"h","4/01/2020",4.943477744,19865,2190,NA,"N"
"7510",-33.90933,150.99634,"h","4/01/2020",5.350914569,19866,2190,NA,"N"
"7511",-33.90933,150.99634,"h","4/01/2020",13.95835898,19870,2045,NA,"N"
"7512",-33.90933,150.99634,"h","4/01/2020",13.33884434,19871,2045,NA,"N"
"7513",-33.90933,150.99634,"h","4/01/2020",13.45623886,19874,2168,NA,"N"
"7514",-33.90933,150.99634,"h","4/01/2020",8.47077207,19875,2140,NA,"N"
"7515",-33.90933,150.99634,"h","4/01/2020",12.59162039,19881,2193,NA,"N"
"7516",-33.90933,150.99634,"h","4/01/2020",13.91076526,19882,2226,NA,"N"
"7517",-33.90933,150.99634,"h","4/01/2020",14.27730584,19894,2217,NA,"N"
"7518",-33.90933,150.99634,"h","4/01/2020",14.64804254,19895,2217,NA,"N"
"7519",-33.90933,150.99634,"h","4/01/2020",14.77615059,19896,2217,NA,"N"
"7520",-33.90933,150.99634,"h","4/01/2020",7.197984895,19898,2195,NA,"N"
"7521",-33.90933,150.99634,"h","4/01/2020",7.466626986,19899,2195,NA,"N"
"7522",-33.90933,150.99634,"h","4/01/2020",4.818486735,19911,2166,NA,"N"
"7523",-33.90933,150.99634,"h","4/01/2020",14.01359939,19912,2040,NA,"N"
"7524",-33.90933,150.99634,"h","4/01/2020",14.38514173,19913,2040,NA,"N"
"7525",-33.90933,150.99634,"h","4/01/2020",8.185678938,19917,2170,NA,"N"
"7526",-33.90933,150.99634,"h","4/01/2020",7.907643301,19918,2170,NA,"N"
"7527",-33.90933,150.99634,"h","4/01/2020",7.99480763,19919,2170,NA,"N"
"7528",-33.90933,150.99634,"h","4/01/2020",8.769305057,19920,2170,NA,"N"
"7529",-33.90933,150.99634,"h","4/01/2020",13.72405644,19931,2204,NA,"N"
"7530",-33.90933,150.99634,"h","4/01/2020",14.0809484,19932,2204,NA,"N"
"7531",-33.90933,150.99634,"h","4/01/2020",14.83299199,19933,2204,NA,"N"
"7532",-33.90933,150.99634,"h","4/01/2020",14.00786032,19934,2204,NA,"N"
"7533",-33.90933,150.99634,"h","4/01/2020",7.868743087,19939,2160,NA,"N"
"7534",-33.90933,150.99634,"h","4/01/2020",5.419868108,19946,2170,NA,"N"
"7535",-33.90933,150.99634,"h","4/01/2020",10.1963861,19979,2137,NA,"N"
"7536",-33.90933,150.99634,"h","4/01/2020",13.46348179,19982,2117,NA,"N"
"7537",-33.90933,150.99634,"h","4/01/2020",11.83219132,19983,2223,NA,"N"
"7538",-33.90933,150.99634,"h","4/01/2020",10.74617342,19984,2223,NA,"N"
"7539",-33.90933,150.99634,"h","4/01/2020",10.88847448,19985,2223,NA,"N"
"7540",-33.90933,150.99634,"h","4/01/2020",6.424087952,19989,2211,NA,"N"
"7541",-33.90933,150.99634,"h","4/01/2020",6.376456746,19990,2211,NA,"N"
"7542",-33.90933,150.99634,"h","4/01/2020",3.993739322,19991,2211,NA,"N"
"7543",-33.90933,150.99634,"h","4/01/2020",5.685889579,19992,2211,NA,"N"
"7544",-33.90933,150.99634,"h","4/01/2020",11.25179771,19995,2150,NA,"N"
"7545",-33.90933,150.99634,"h","4/01/2020",8.236081529,19996,2210,NA,"N"
"7546",-33.90933,150.99634,"h","4/01/2020",8.834909394,19997,2210,NA,"N"
"7547",-33.90933,150.99634,"h","4/01/2020",10.29160572,19998,2222,NA,"N"
"7548",-33.90933,150.99634,"h","4/01/2020",11.11001921,19999,2222,NA,"N"
"7549",-33.90933,150.99634,"h","4/01/2020",14.63541228,20000,2049,NA,"N"
"7550",-33.90933,150.99634,"h","4/01/2020",14.79637893,20001,2049,NA,"N"
"7551",-33.90933,150.99634,"h","4/01/2020",14.85967312,20002,2049,NA,"N"
"7552",-33.90933,150.99634,"h","4/01/2020",7.961191791,20003,2213,NA,"N"
"7553",-33.90933,150.99634,"h","4/01/2020",6.49825384,20004,2213,NA,"N"
"7554",-33.90933,150.99634,"h","4/01/2020",9.228800179,20005,2176,NA,"N"
"7555",-33.90933,150.99634,"h","4/01/2020",5.079641134,20022,2212,NA,"N"
"7556",-33.90933,150.99634,"h","4/01/2020",4.906599492,20023,2212,NA,"N"
