price,distance_from_CBD,distance_from_closest_private_school,distance_from_closest_public_school,distance_from_closest_station,Violent.Crime,Non.Violent.Crime,Drug.offences,predicted,residuals
570000,99.55466115,1.503,0.465,1.588,210,1054,80,433547.5885591012,136452.41144089884
750000,99.28290793,0.605,2.322,3.516,210,1054,80,544868.6198510518,205131.38014894855
1165000,98.49616366,1.435,2.236,3.185,210,1054,80,536066.3396514219,628933.6603485779
790000,99.7879622,0.346,1.811,3.084,210,1054,80,516433.74592950166,273566.25407049886
1050000,99.00214242,0.997,1.884,2.978,210,1054,80,518764.3175364264,531235.6824635738
790000,99.64028388,1.456,0.748,1.975,210,1054,80,450040.1345761516,339959.8654238486
790000,99.64028388,1.456,0.748,1.975,210,1054,80,450040.1345761516,339959.8654238486
995000,98.55253946,1.87,3.069,4.814,210,1054,80,588770.5266013326,406229.47339866735
830000,98.7189398,1.169,2.309,3.359,210,1054,80,541933.3463785732,288066.65362142667
1345000,99.11381151,0.696,0.66,0.933,210,1054,80,441984.67266390956,903015.3273360905
1110000,99.31124677,0.741,1.76,2.938,210,1054,80,512924.3862923901,597075.6137076102
1180000,99.16925075,0.863,1.797,2.937,210,1054,80,514502.66403166746,665497.3359683326
1300000,99.70249933,1.243,0.193,1.261,210,1054,80,419055.9962297988,880944.0037702014
700000,99.3470289,1.097,0.55,1.237,210,1054,80,436835.4210898566,263164.5789101435
690000,99.48921287,1.321,0.966,2.147,210,1054,80,463576.80502370436,226423.19497629578
1425000,99.05252307,0.894,0.841,1.134,210,1054,80,450831.5657065182,974168.4342934819
700000,99.34513582,0.799,1.638,2.818,210,1054,80,505581.6801829137,194418.31981708654
1010000,99.15869276,1.656,0.978,1.954,210,1054,80,461030.447735144,548969.5522648558
785000,99.2513447,1.657,0.882,1.897,210,1054,80,455641.1747021268,329358.825297873
1300000,99.503592,0.983,0.446,1.059,210,1054,80,429740.86602536874,870259.1339746314
785000,99.30252052,1.286,0.61,1.44,210,1054,80,440980.07768141635,344019.92231858376
875000,99.43856752,0.44,2.183,3.403,210,1054,80,537873.5567631363,337126.44323686435
1350000,99.35967479,0.473,0.299,0.598,210,1054,80,422759.6717917476,927240.3282082527
1790000,98.61643621,1.152,1.249,1.469,210,1054,80,473219.99704759935,1316780.0029524001
775000,99.59466387,0.285,2.145,3.391,210,1054,80,536224.8291767471,238775.17082325357
765000,99.58345534,0.396,1.901,3.143,210,1054,80,522149.70407879126,242850.29592120915
960000,98.61955445,0.79,1.035,1.148,210,1054,80,463213.72770502017,496786.2722949798
815000,98.64840073,1.282,2.165,3.167,210,1054,80,533069.5887419069,281930.4112580932
1700000,98.46569051,1.317,1.429,1.644,210,1054,80,482700.6398752636,1217299.3601247366
885000,99.43747118,0.46,2.313,3.535,210,1054,80,544737.4182904151,340262.58170958544
670000,98.67439397,1.854,1.417,2.165,210,1054,80,483666.1978446161,186333.80215538366
840000,98.5546802,1.423,2.093,3.037,210,1054,80,527885.8367002417,312114.16329975834
985000,98.58310367,1.494,1.907,2.818,210,1054,80,516495.92411069135,468504.07588930853
952000,98.84103288,0.915,0.974,1.21,210,1054,80,458780.81756937417,493219.1824306259
820000,98.57739278,1.433,2.018,2.956,210,1054,80,523470.2495115712,296529.75048842886
975000,98.84902307,0.568,0.785,0.909,210,1054,80,449869.9892246185,525130.0107753817
1375000,99.13088094,0.116,0.49,0.459,210,1054,80,433128.94788714236,941871.0521128578
752500,99.84058204,0.186,1.961,3.24,210,1054,80,525547.529958349,226952.47004165163
845000,98.8964881,1.313,1.608,2.613,210,1054,80,500690.8773923923,344309.1226076077
1210000,98.63917709,1.279,2.207,3.212,210,1054,80,535483.5140523274,674516.4859476724
1030000,98.71243291,0.448,0.937,0.796,210,1054,80,456248.24174732505,573751.7582526751
1475000,98.37400253,0.655,1.289,1.123,210,1054,80,475951.4844913744,999048.5155086259
800000,99.80238521,0.786,0.283,0.631,210,1054,80,416039.29338520527,383960.7066147949
640000,99.2461638,0.959,1.557,2.701,210,1054,80,500128.56070271105,139871.43929728924
735000,99.35854102,0.568,1.983,3.182,210,1054,80,526358.3702374655,208641.62976253498
1365000,99.76542445,0.947,0.429,0.885,210,1054,80,424459.38959281874,940540.6104071812
1250000,99.83206659,0.855,0.36,0.713,210,1054,80,419396.90025415487,830603.0997458451
780000,98.63667907,1.381,1.977,2.934,210,1054,80,521492.78364527255,258507.21635472745
1490000,98.68058014,0.49,0.931,0.866,210,1054,80,456995.6760391365,1033004.3239608636
775000,98.82005386,1.108,2.101,3.158,210,1054,80,530495.378033478,244504.62196652222
1490000,98.68058014,0.49,0.931,0.866,210,1054,80,456995.6760391365,1033004.3239608636
775000,99.30082528,0.609,2.403,3.604,210,1054,80,549145.386988688,225854.6130113124
1525000,98.58672847,0.948,1.134,1.292,210,1054,80,468130.7603855618,1056869.239614438
1525000,98.58672847,0.948,1.134,1.292,210,1054,80,468130.7603855618,1056869.239614438
555000,99.31119857,1.67,0.79,1.819,210,1054,80,450265.7915541526,104734.20844584735
877500,99.68788573,0.236,2.013,3.272,210,1054,80,528933.9279099421,348566.0720900584
850000,98.61186509,0.296,1.267,0.953,210,1054,80,473583.09747711744,376416.9025228828
660000,99.99009694,1.597,0.559,1.871,210,1054,80,436875.4568628538,223124.54313714636
1050000,99.39007532,0.976,0.537,1.099,210,1054,80,434912.12687203824,615087.8731279618
1050000,99.39007532,0.976,0.537,1.099,210,1054,80,434912.12687203824,615087.8731279618
850000,99.51668877,0.387,2.306,3.541,210,1054,80,544509.4429246809,305490.5570753197
675000,99.4255622,0.461,2.271,3.491,210,1054,80,542540.5819094395,132459.41809056088
1240000,99.68342954,0.887,0.471,0.858,210,1054,80,426907.8345830846,813092.1654169156
1245000,98.93951926,0.782,0.83,1.066,210,1054,80,451336.72092445364,793663.2790755464
770000,98.88567852,1.187,1.792,2.828,210,1054,80,512271.84342977224,257728.15657022785
675000,98.652184,1.818,1.471,2.236,210,1054,80,487343.121002242,187656.87899775783
675000,98.652184,1.818,1.471,2.236,210,1054,80,487343.121002242,187656.87899775783
880000,99.64541931,0.388,1.847,3.099,210,1054,80,518925.11732125183,361074.88267874863
705000,99.725913,0.331,1.855,3.12,210,1054,80,519353.1594330443,185646.84056695618
680000,99.70110868,0.367,1.83,3.09,210,1054,80,517830.919208714,162169.08079128643
601030,99.18801488,1.641,0.872,1.819,210,1054,80,454756.14263160934,146273.85736839063
915000,98.93337585,1.296,1.573,2.589,210,1054,80,498802.1968777804,416197.80312221963
660000,98.74108338,1.686,1.455,2.298,210,1054,80,488057.545610091,171942.45438990882
640000,99.74831669,1.517,0.647,1.909,210,1054,80,443659.65782793553,196340.34217206453
790000,99.43315715,0.448,2.139,3.357,210,1054,80,535450.9234257207,254549.07657427987
705000,98.73956482,1.81,1.317,2.062,210,1054,80,478054.34871797165,226945.65128202824
720000,99.62807922,1.114,1.088,2.325,210,1054,80,471607.8748031829,248392.1251968173
950000,99.04598801,0.934,1.91,3.021,210,1054,80,520594.82615501486,429405.1738449853
1120000,98.91724079,1.214,1.7,2.734,210,1054,80,506775.68390863127,613224.3160913688
825000,99.20222675,0.703,2.064,3.23,210,1054,80,530392.7678145171,294607.2321854832
962000,99.80893266,0.376,1.775,3.051,210,1054,80,514095.1030473634,447904.8969526374
700000,99.432675,0.47,2.042,3.258,210,1054,80,530008.8391010354,169991.160898965
955000,99.25693252,0.646,2.399,3.591,210,1054,80,548850.320475323,406149.67952467746
770000,99.58038757,0.298,2.156,3.4,210,1054,80,536796.8505053204,233203.1494946801
750000,99.11333088,1.647,0.937,1.841,210,1054,80,458197.1021108096,291802.89788919024
735000,99.43704495,1.23,1.091,2.262,210,1054,80,471407.85861958505,263592.14138041495
785000,99.38105659,0.614,1.85,3.049,210,1054,80,518597.3618992123,266402.63810078823
1080000,99.19567574,0.8,1.856,3.008,210,1054,80,518185.39324559906,561814.6067544012
795000,99.56158826,0.317,2.172,3.413,210,1054,80,537609.5513558917,257390.44864410892
910000,99.62299037,0.299,2.004,3.254,210,1054,80,528324.5042195397,381675.495780461
1110000,98.96918766,1.151,1.701,2.757,210,1054,80,507265.95120270277,602734.0487972975
815000,98.80265438,0.716,0.88,1.045,210,1054,80,454716.39429975185,360283.60570024827
545000,98.69863632,1.819,1.409,2.18,210,1054,80,483682.8995611406,61317.100438859175
665000,99.75930683,1.351,0.807,2.075,210,1054,80,453727.48136934725,211272.518630653
880000,99.55218047,0.367,2,3.238,210,1054,80,527946.105782094,352053.89421790664
1820000,99.35268253,1.02,0.557,1.159,210,1054,80,436539.9820267708,1383460.0179732295
675000,99.20689213,1.335,0.717,1.515,210,1054,80,446655.5599661745,228344.4400338255
485000,99.21133099,1.382,0.728,1.56,210,1054,80,447316.0964287966,37683.903571203446
935000,99.37541292,1.397,0.576,1.53,210,1054,80,439434.53259879706,495565.467401203
930000,99.98105658,1.444,0.709,2.018,210,1054,80,446327.8292318755,483672.17076812463
850000,98.67237573,1.231,2.245,3.268,210,1054,80,537936.5320712486,312063.4679287515
1120000,99.37432055,1.253,0.53,1.385,210,1054,80,436718.59974271845,683281.4002572815
815000,99.29250422,0.903,1.569,2.729,210,1054,80,501106.80515328055,313893.1948467197
740000,98.69335221,1.387,1.852,2.808,210,1054,80,514200.59173458995,225799.40826541005
900000,99.22385474,0.669,2.11,3.284,210,1054,80,533101.6515770275,366898.34842297283
1150000,98.48048279,1.084,1.269,1.43,210,1054,80,475177.4491382784,674822.5508617215
695000,98.05086605,1.893,1.889,2.228,210,1054,80,507922.3008918793,187077.69910812037
2200000,99.14882356,0.2,0.455,0.501,210,1054,80,431527.3934125343,1768472.6065874659
810000,99.2108854,0.886,1.697,2.841,210,1054,80,508614.77520473365,301385.2247952665
750000,98.40221544,15.513,0.319,19.277,219,1405,123,584798.1021303099,165201.89786968892
630000,98.02385473,15.934,1.092,19.072,219,1405,123,611073.0620062142,18926.937993784384
535000,97.25035391,13.876,1.523,17.633,219,1405,123,630511.3432767517,-95511.34327675296
570000,97.55358996,14.65,0.693,18.442,219,1405,123,601433.0232632835,-31433.02326328463
900000,97.15273986,13.833,1.54,17.599,219,1405,123,631875.783846544,268124.21615345473
660000,97.36350032,14.656,0.762,18.473,219,1405,123,606171.9381350933,53828.06186490536
660000,97.71009872,14.937,0.424,18.736,219,1405,123,591669.8694355448,68330.1305644539
502500,97.11129811,13.802,1.565,17.571,219,1405,123,633045.2884668263,-130545.28846682758
790000,97.13455796,13.82,1.551,17.586,219,1405,123,632373.8971479386,157626.10285205996
855000,50.74764984,0.243,0.713,2.863,266,1767,43,883845.1634930148,-28845.163493022803
1110000,51.31059896,1.291,0.234,2.213,266,1767,43,841332.951181869,268667.04881812265
615000,49.62889301,1.592,0.514,4.529,266,1767,43,899544.0601945024,-284544.06019451073
620000,51.37518604,0.708,1.005,2.384,266,1767,43,878229.8722779955,-258229.8722780036
729000,51.52644418,1.148,0.496,1.998,266,1767,43,847522.902976305,-118522.90297631313
882000,48.45261982,2.083,1.235,5.071,266,1767,43,941572.5037069949,-59572.50370700354
970000,50.27138217,1.046,0.346,3.789,266,1767,43,880948.8911598668,89051.10884012518
659000,49.51348981,0.794,0.582,4.108,266,1767,43,903744.0358332117,-244744.03583321982
1075000,50.1347951,0.392,0.337,3.59,266,1767,43,884493.17106965,190506.82893034208
785000,50.46793654,0.824,0.392,3.532,266,1767,43,879030.1954542227,-94030.19545423095
725000,50.76310031,1.177,0.833,3.507,266,1767,43,889979.6371115762,-164979.63711158442
820000,50.1347951,0.392,0.337,3.59,266,1767,43,884493.17106965,-64493.17106965791
916000,48.65299369,2.096,1.306,5.322,266,1767,43,946285.0318019523,-30285.03180196076
678000,50.1347951,0.392,0.337,3.59,266,1767,43,884493.17106965,-206493.1710696579
645000,50.84808432,0.927,0.652,3.277,266,1767,43,880939.477263072,-235939.47726308036
550000,51.07664972,1.43,0.358,2.477,266,1767,43,850968.214489028,-300968.2144890363
750000,52.65203642,4.485,0.633,10.509,266,1767,43,943768.0251999447,-193768.02519995233
790000,51.21961903,0.562,0.841,2.546,266,1767,43,877020.3278093225,-87020.32780933075
985000,48.56258503,2.287,1.445,5.487,266,1767,43,953277.6458852447,31722.354114746697
690000,50.14274753,0.273,0.413,3.429,266,1767,43,885938.4430458249,-195938.44304583297
740000,47.9047557,0.762,0.532,12.29,266,1767,43,1041168.2177812858,-301168.2177812927
692500,51.95367684,1.706,0.996,1.666,266,1767,43,853104.1518375829,-160604.1518375914
740000,49.44775391,1.572,0.566,4.624,266,1767,43,904755.8282287654,-164755.82822877384
590000,50.98695346,0.507,0.559,2.879,266,1767,43,873747.5875679032,-283747.58756791113
805000,51.539038239999996,0.911,0.867,2.095,266,1767,43,865281.2983895428,-60281.29838955116
800000,51.11890627,0.448,0.81,2.58,266,1767,43,878223.5833380405,-78223.58333804873
682000,48.80668839,2.038,1.181,5.222,266,1767,43,939106.1889138793,-257106.18891388795
1045000,48.95613434,1.347,0.175,4.33,266,1767,43,891448.072499107,153551.92750088472
679000,50.16167102,0.656,0.4,3.359,266,1767,43,880839.8642506291,-201839.8642506372
956000,51.6370809,0.976,1.036,2.055,266,1767,43,869760.822622822,86239.1773771698
775000,50.20071407,0.834,0.54,3.315,266,1767,43,883662.3907689132,-108662.39076892147
650000,49.45350622,0.884,0.619,4.206,266,1767,43,906401.2352319466,-256401.23523195492
1100000,49.09051208,1.729,0.865,4.901,266,1767,43,922254.3308116331,177745.66918835836
830000,48.85300368,1.45,0.231,4.348,266,1767,43,893877.286395749,-63877.28639575735
981500,50.07305507,0.397,0.406,3.638,266,1767,43,888381.6456838369,93118.3543161551
700000,50.1347951,0.392,0.337,3.59,266,1767,43,884493.17106965,-184493.1710696579
900000,50.1347951,0.392,0.337,3.59,266,1767,43,884493.17106965,15506.828930342099
770000,48.04166808,0.559,0.399,12.384,266,1767,43,1038065.1452102233,-268065.1452102299
800000,47.9943958,0.558,0.336,12.45,266,1767,43,1037065.5945110412,-237065.5945110481
815000,47.99881173,0.623,0.436,12.353,266,1767,43,1038829.782265814,-223829.78226582095
870000,52.00951964,1.318,0.429,7.388,266,1767,43,921610.4419166885,-51610.441916695854
632000,51.99044638,1.342,0.455,7.425,266,1767,43,923134.0051663175,-291134.00516632467
730000,51.95115242,1.127,0.237,7.215,266,1767,43,913749.1085980516,-183749.10859805907
728000,51.19207236,1.318,0.215,2.34,266,1767,43,843337.6274430803,-115337.62744308877
661350,52.45835975,4.254,0.773,10.657,266,1767,43,955144.6697064361,-293794.6697064438
819000,49.57174172,0.75,0.662,4.071,266,1767,43,906141.626900454,-87141.6269004622
680000,49.49380884,1.057,0.383,3.672,266,1767,43,887270.2146229598,-207270.21462296823
630000,50.92366234,0.976,0.727,3.236,266,1767,43,882115.5976843643,-252115.59768437242
758000,49.63952827,0.686,0.325,3.932,266,1767,43,890994.1275357928,-132994.12753580097
940000,51.47768172,0.812,1.096,2.302,266,1767,43,878678.7647397888,61321.23526020296
715000,50.0053112,0.718,0.28,3.515,266,1767,43,879415.9601120399,-164415.9601120481
890000,48.88098521,2.428,1.414,5.447,266,1767,43,947457.1194081918,-57457.119408200364
700000,49.07608467,1.539,0.857,4.787,266,1767,43,921997.4919318265,-221997.4919318349
880000,51.04897995,0.382,0.776,2.63,266,1767,43,878865.8635707166,1134.136429275277
952000,50.1347951,0.392,0.337,3.59,266,1767,43,884493.17106965,67506.82893034208
820000,51.42737645,0.793,0.849,2.212,266,1767,43,868384.8721728103,-48384.8721728186
592500,50.93398834,0.832,0.632,3.136,266,1767,43,878098.5036503928,-285598.5036504009
718000,49.13495934,1.179,0.145,4.162,266,1767,43,887639.6371717475,-169639.63717175586
900000,50.92645522,0.782,0.326,2.598,266,1767,43,858582.1700539731,41417.829946018646
818000,48.9053361,1.563,0.863,4.865,266,1767,43,924698.8943875523,-106698.8943875608
1015000,50.8192883,0.39,0.713,2.762,266,1767,43,880386.4166682592,134613.58333173275
670000,48.60875821,1.342,0.539,3.778,266,1767,43,900119.5241618473,-230119.52416185586
668000,49.54737175,0.757,0.48,4.046,266,1767,43,898893.0118478807,-230893.01184788882
720000,49.14079997,2.285,1.231,5.229,266,1767,43,936059.5565891431,-216059.55658915165
700000,50.50564502,0.894,0.477,3.543,266,1767,43,881532.4112861764,-181532.41128618456
801000,47.93955065,0.519,0.146,12.641,266,1767,43,1033479.1917945147,-232479.1917945213
705000,52.43440958,4.205,0.862,10.744,266,1767,43,960544.955510384,-255544.9555103916
828000,49.14712977,1.159,0.176,4.237,266,1767,43,890050.6375269277,-62050.637526936145
895000,48.82511077,1.981,1.145,5.178,266,1767,43,937385.4615911478,-42385.46159115641
650000,50.36951986,0.081,0.571,3.246,266,1767,43,888942.3411433226,-238942.3411433307
830000,50.08751137,1.053,0.159,3.922,266,1767,43,877312.8198944267,-47312.81989443491
770000,51.73755364,1.163,1.31,2.297,266,1767,43,881506.4531826132,-111506.45318262151
717500,50.36534162,0.243,0.293,3.333,266,1767,43,878166.9904808515,-160666.9904808594
760000,51.61760522,0.977,1.201,2.259,266,1767,43,879401.639690389,-119401.63969039737
945000,51.0721291,0.411,0.814,2.597,266,1767,43,879370.2974072255,65629.70259276654
736000,49.4767085,0.877,0.366,4.053,266,1767,43,894166.9308149794,-158166.93081498757
695000,49.2479079,1.104,0.3,4.006,266,1767,43,890905.690217351,-195905.6902173594
670000,50.97021309,0.771,0.62,3.061,266,1767,43,876709.3024668001,-206709.30246680824
635000,50.43155474,0.882,0.441,3.59,266,1767,43,881613.9400655769,-246613.9400655851
915000,51.18076157,0.51,0.864,2.523,266,1767,43,878350.9683495921,36649.03165039985
855000,49.66986711,0.807,0.581,4.078,266,1767,43,901769.4634101641,-46769.46341017233
595000,50.44915627,0.159,0.462,3.198,266,1767,43,882626.8201199324,-287626.8201199404
735000,50.36795271,0.924,0.441,3.657,266,1767,43,882823.6828918456,-147823.68289185385
635000,50.685022,0.994,0.417,2.833,266,1767,43,865926.1629991668,-230926.1629991749
682000,50.82338918,0.977,0.681,3.33,266,1767,43,882643.9911456627,-200643.99114567097
730000,49.52095869,1.209,0.42,4.377,266,1767,43,897900.1649292393,-167900.16492924778
950000,48.91188487,1.665,1.022,4.935,266,1767,43,930946.824363055,19053.175636936467
825000,49.81264702,0.787,0.158,3.709,266,1767,43,878750.7599704571,-53750.759970465246
875000,51.47807237,0.844,0.863,2.161,266,1767,43,867255.5030117076,7744.496988284225
1050000,48.56573175,2.057,1.324,5.242,266,1767,43,946859.6401937227,103140.35980626859
740000,49.21901214,1.084,0.293,4.342,266,1767,43,896198.3801612151,-156198.3801612234
893000,49.05976226,1.306,0.567,4.627,266,1767,43,910558.3173801424,-17558.31738015081
699000,51.47001317,0.829,1.059,2.372,266,1767,43,878239.5344303553,-179239.53443036368
665000,50.34566996,0.344,0.554,3.208,266,1767,43,885605.0440872589,-220605.04408726693
767000,49.25564812,1.161,0.714,4.47,266,1767,43,913392.0872441562,-146392.08724416464
750000,50.1347951,0.392,0.337,3.59,266,1767,43,884493.17106965,-134493.1710696579
690000,51.00128504,0.913,0.723,3.119,266,1767,43,880049.6023903799,-190049.60239038797
638000,50.17404258,0.452,0.269,3.582,266,1767,43,880880.0123194216,-242880.01231942984
890000,49.51847525,1.269,0.411,4.411,266,1767,43,897567.6486048853,-7567.648604893617
655555,50.31512461,0.464,0.127,3.463,266,1767,43,872250.7102084336,-216695.71020844177
812000,48.525272029999996,1.911,0.976,4.861,266,1767,43,929253.1974873017,-117253.19748731039
658000,50.42408044,0.131,0.473,3.219,266,1767,43,883836.3514991042,-225836.351499112
675000,49.80500184,0.832,0.209,3.714,266,1767,43,880465.213007001,-205465.21300700918
617500,50.45539681,0.876,0.646,3.061,266,1767,43,881278.450016918,-263778.4500169262
695000,49.65140739,0.971,0.304,3.654,266,1767,43,883330.0316346195,-188330.03163462767
623400,50.7802861,0.74,0.477,3.231,266,1767,43,875721.673920448,-252321.6739204561
720000,50.27375675,0.825,0.351,3.663,266,1767,43,881135.5838503143,-161135.58385032238
1200000,48.6764846,1.856,1.095,5.093,266,1767,43,936551.7545313622,263448.24546862923
765000,50.29947576,0.921,0.676,3.218,266,1767,43,885798.9549235174,-120798.95492352566
1078000,49.62127125,1.336,0.332,4.389,266,1767,43,892700.8793964428,185299.1206035489
770000,50.2137645,0.854,0.336,3.723,266,1767,43,881742.6364755349,-111742.63647554307
1075000,48.68782676,1.903,1.199,5.177,266,1767,43,941334.0339513699,133665.9660486215
746000,49.5848802,0.986,0.31,3.688,266,1767,43,884529.333237859,-138529.33323786728
690000,51.06967118,0.543,0.643,2.794,266,1767,43,874650.1642420723,-184650.1642420804
815000,50.01062309,0.35,0.335,3.564,266,1767,43,885470.0422739779,-70470.04227398612
670000,50.80416575,0.778,0.518,3.23,266,1767,43,876745.4526118267,-206745.4526118349
770000,49.41494124,1.11,0.624,4.375,266,1767,43,907528.922762091,-137528.92276209922
632000,49.69103234,0.712,0.699,4.013,266,1767,43,905975.4320862053,-273975.4320862133
695000,50.1347951,0.392,0.337,3.59,266,1767,43,884493.17106965,-189493.1710696579
715000,49.29002108,1.866,0.84,4.886,266,1767,43,918118.9100458164,-203118.91004582486
680000,50.98475171,1.143,0.144,2.536,266,1767,43,846939.4222053941,-166939.42220540243
730000,50.44785562,0.527,0.645,3.085,266,1767,43,884736.4611213142,-154736.46112132224
927500,49.77439491,1.19,0.16,4.214,266,1767,43,883341.1584925237,44158.84150746806
660000,50.40626578,0.962,0.698,3.113,266,1767,43,883751.501715583,-223751.50171559115
774500,51.345971,0.778,0.918,2.567,266,1767,43,877312.2610710553,-102812.26107106359
1015000,50.67173604,0.164,0.621,2.954,266,1767,43,883044.0163414855,131955.98365850648
1100000,48.77741939,1.968,1.174,5.189,266,1767,43,939201.6917683568,160798.3082316346
950000,50.00410308,0.302,0.54,3.623,266,1767,43,894754.3875089632,55245.61249102868
790000,48.91511419,1.465,0.636,4.785,266,1767,43,915498.7250604406,-125498.72506044905
660000,50.40626578,0.962,0.698,3.113,266,1767,43,883751.501715583,-223751.50171559115
1010000,51.13148897,0.644,0.569,2.438,266,1767,43,864930.4465054884,145069.5534945036
1025000,50.14597834,0.21,0.466,3.441,266,1767,43,888690.3503153948,136309.6496845971
870000,50.05622388,0.31,0.368,3.52,266,1767,43,886023.6086868984,-16023.608686906553
629000,50.09769544,0.226,0.538,3.545,266,1767,43,893336.4435102171,-264336.44351022504
755000,50.20453275,0.922,0.297,3.763,266,1767,43,880333.6780215905,-125333.67802159864
698000,48.65192672,1.416,0.464,3.854,266,1767,43,897363.1301123392,-199363.13011234778
915000,50.604714,1.02,0.503,2.915,266,1767,43,870967.262853779,44032.73714621276
1040000,48.73606658,1.804,1.081,5.091,266,1767,43,935918.436099715,104081.56390027648
869000,48.89850326,1.524,0.427,3.745,266,1767,43,891172.6552753621,-22172.655275370736
642000,50.35487253,0.276,0.582,3.211,266,1767,43,887247.2863622067,-245247.28636221474
840000,49.24871311,2.274,1.203,5.167,266,1767,43,933188.1101136493,-93188.11011365787
1090000,48.58421771,2.336,1.46,5.512,266,1767,43,953619.2899737491,136380.71002624245
645000,50.94543562,0.781,0.608,3.093,266,1767,43,876863.8918099178,-231863.89180992587
1025000,49.66270014,2.147,1.056,4.854,266,1767,43,920242.1148201234,104757.8851798681
650000,51.76979031,1.415,0.682,1.747,266,1767,43,846392.9139988481,-196392.91399885656
860000,50.31346537,0.962,0.385,3.714,266,1767,43,881676.9981540262,-21676.998154034365
1160000,48.59503683,1.966,1.195,5.136,266,1767,43,940809.0939637688,219190.90603622276
665000,48.63613492,2.379,1.462,5.52,266,1767,43,952988.5073285984,-287988.50732860697
750000,49.11030207,1.198,0.309,4.442,266,1767,43,898290.5476311635,-148290.54763117182
785000,49.41208146,1.987,0.913,4.895,266,1767,43,918944.6804907678,-133944.68049077623
635000,49.35968639,1.032,0.69,4.345,266,1767,43,910781.8050189302,-275781.80501893867
860000,48.53282513,2.26,1.45,5.479,266,1767,43,953844.6823835868,-93844.68238359553
825000,51.53667954,0.868,1.059,2.18,266,1767,43,874381.5685252589,-49381.56852526726
750000,49.16540876,1.686,0.796,4.839,266,1767,43,918370.8062361799,-168370.80623618833
850000,49.87381246,2.16,1.089,4.734,266,1767,43,917725.8345257945,-67725.83452580299
740000,50.05100654,0.711,0.321,3.468,266,1767,43,879941.5953659144,-139941.59536592255
855000,49.07430419,1.255,0.431,4.576,266,1767,43,904855.9641556119,-49855.96415562018
721000,49.49833358,0.926,0.306,3.892,266,1767,43,888774.1593513492,-167774.15935135738
607000,51.65578262,1.045,0.873,1.959,266,1767,43,861239.8678414045,-254239.86784141292
690000,50.23826199,0.294,0.466,3.323,266,1767,43,885344.9013187411,-195344.90131874933
710000,50.71286897,0.34,0.781,2.871,266,1767,43,886041.0054156192,-176041.0054156274
892000,48.81678387,2.023,1.168,5.209,266,1767,43,938449.9295594661,-46449.92955947469
880000,49.18525497,1.583,0.751,4.766,266,1767,43,916251.2919366199,-36251.29193662842
1135000,48.27995949,2.605,1.768,5.661,266,1767,43,968063.3529625544,166936.64703743695
1280000,49.88277156,2.011,0.939,4.629,266,1767,43,911567.4500976668,368432.54990232456
915000,51.56427737,0.894,1.144,2.192,266,1767,43,877373.5140832894,37626.48591670233
835000,48.77432504,1.648,0.806,4.884,266,1767,43,923187.4450980665,-88187.44509807495
710000,49.85015804,0.481,0.619,3.802,266,1767,43,900306.7850786659,-190306.7850786742
718000,49.34539996,0.999,0.572,4.32,266,1767,43,906264.166016957,-188264.16601696526
669000,49.41666841,0.998,0.754,4.304,266,1767,43,912424.613278865,-243424.61327887338
742000,50.50564502,0.894,0.477,3.543,266,1767,43,881532.4112861764,-139532.41128618456
612000,50.93722635,0.696,0.56,3.05,266,1767,43,875173.7670351604,-263173.76703516865
732500,49.18028312,2.38,1.311,5.272,266,1767,43,938623.0782650579,-206123.07826506638
695000,49.59976507,1.664,0.585,4.59,266,1767,43,902835.7739013236,-207835.773901332
737388,49.39225677,1.667,0.654,4.71,266,1767,43,909113.0774652399,-171725.07746524824
852000,49.5862078,0.744,0.689,4.066,266,1767,43,907032.8308492796,-55032.83084928774
630000,49.60059021,1.589,0.518,4.545,266,1767,43,900215.9190653984,-270215.9190654067
889000,48.40212982,2.23,1.444,5.248,266,1767,43,951485.8345065847,-62485.83450659331
519000,50.88808084,0.749,0.553,3.132,266,1767,43,876120.2335511389,-357120.233551147
770000,49.02275067,1.389,0.7,4.703,266,1767,43,916442.0323755818,-146442.0323755902
750000,49.64045146,1.862,0.77,4.685,266,1767,43,909327.8260253601,-159327.82602536847
716880,49.53932694,1.039,0.363,3.653,266,1767,43,885969.8538178075,-169089.8538178157
545000,50.77415067,1.153,0.815,3.483,266,1767,43,889033.1649757329,-344033.164975741
1021000,48.83995527,1.926,1.114,5.136,266,1767,43,935901.7254562008,85098.2745437907
769000,51.4452751,0.814,1.029,2.409,266,1767,43,877995.6373200712,-108995.63732007938
795000,48.84202161,1.988,1.136,5.175,266,1767,43,936783.6954655838,-141783.69546559223
585000,50.75515291,0.547,0.587,2.791,266,1767,43,875152.1111466661,-290152.1111466742
705000,50.27367917,0.708,0.53,3.244,266,1767,43,882661.777173763,-177661.77717377106
665000,51.83405293,1.19,1.415,2.086,266,1767,43,881251.9534042013,-216251.95340420963
850000,51.2524866,0.735,0.59,2.32,266,1767,43,862082.9134772716,-12082.913477279651
846000,48.78361464,1.673,0.883,4.962,266,1767,43,927048.0040265857,-81048.00402659427
785000,48.82938818,1.571,0.724,4.843,266,1767,43,919595.0310106305,-134595.03101063892
730000,51.34751314,0.713,0.938,2.48,266,1767,43,877311.0224329665,-147311.0224329746
852000,50.21222566,0.486,0.22,3.563,266,1767,43,878068.8889444264,-26068.88894443452
