,postcode,suburb,state,latitude,longitude
2544,2473,South Evans Head,NSW,-29.09,153.38
2545,2474,Afterlee,NSW,-28.59,152.83
2546,2474,Barkers Vale,NSW,-28.59,152.83
2547,2474,Border Ranges,NSW,-28.59,152.83
2548,2474,Cawongla,NSW,-28.59,152.83
2549,2474,Cedar Point,NSW,-28.59,152.83
2550,2474,Collins Creek,NSW,-28.59,152.83
2551,2474,Cougal,NSW,-28.59,152.83
2552,2474,Dairy Flat,NSW,-28.59,152.83
2553,2474,Eden Creek,NSW,-28.59,152.83
2554,2474,Edenville,NSW,-28.59,152.83
2555,2474,Ettrick,NSW,-28.59,152.83
2556,2474,Fawcetts Plain,NSW,-28.59,152.83
2557,2474,Findon Creek,NSW,-28.59,152.83
2558,2474,Geneva,NSW,-28.59,152.83
2559,2474,Ghinni Ghi,NSW,-28.59,152.83
2560,2474,Gradys Creek,NSW,-28.59,152.83
2561,2474,Green Pigeon,NSW,-28.59,152.83
2562,2474,Grevillia,NSW,-28.59,152.83
2563,2474,Homeleigh,NSW,-28.59,152.83
2564,2474,Horse Station Creek,NSW,-28.59,152.83
2565,2474,Horseshoe Creek,NSW,-28.59,152.83
2566,2474,Iron Pot Creek,NSW,-28.59,152.83
2567,2474,Kilgra,NSW,-28.59,152.83
2568,2474,Kyogle,NSW,-28.59,152.83
2569,2474,Little Back Creek,NSW,-28.59,152.83
2570,2474,Loadstone,NSW,-28.59,152.83
2571,2474,Lynchs Creek,NSW,-28.59,152.83
2572,2474,New Park,NSW,-28.59,152.83
2573,2474,Old Grevillia,NSW,-28.59,152.83
2574,2474,Roseberry,NSW,-28.59,152.83
2575,2474,Roseberry Creek,NSW,-28.59,152.83
2576,2474,Rukenvale,NSW,-28.59,152.83
2577,2474,Sawpit Creek,NSW,-28.59,152.83
2578,2474,Sherwood,NSW,-28.59,152.83
2579,2474,Smiths Creek,NSW,-28.59,152.83
2580,2474,Terrace Creek,NSW,-28.59,152.83
2581,2474,The Risk,NSW,-28.59,152.83
2582,2474,Toonumbar,NSW,-28.59,152.83
2583,2474,Unumgar,NSW,-28.59,152.83
2584,2474,Upper Eden Creek,NSW,-28.59,152.83
2585,2474,Upper Horseshoe Creek,NSW,-28.59,152.83
2586,2474,Wadeville,NSW,-28.59,152.83
2587,2474,Warrazambil Creek,NSW,-28.59,152.83
2588,2474,West Wiangaree,NSW,-28.59,152.83
2589,2474,Wiangaree,NSW,-28.59,152.83
2590,2474,Wyneden,NSW,-28.59,152.83
2591,2475,Tooloom,NSW,-28.62,152.42
2592,2475,Upper Tooloom,NSW,-28.62,152.42
2593,2475,Urbenville,NSW,-28.62,152.42
2594,2476,Boomi Creek,NSW,-28.37,152.32
2595,2476,Brumby Plains,NSW,-28.37,152.32
2596,2476,Koreelah,NSW,-28.37,152.32
2597,2476,Legume,NSW,-28.37,152.32
2598,2476,Lindesay Creek,NSW,-28.37,152.32
2599,2476,Muli Muli,NSW,-28.37,152.32
2600,2476,Old Koreelah,NSW,-28.37,152.32
2601,2476,The Glen,NSW,-28.37,152.32
2602,2476,Woodenbong,NSW,-28.37,152.32
2603,2477,Alstonvale,NSW,-28.81,153.45
2604,2477,Alstonville,NSW,-28.81,153.45
2605,2477,Bagotville,NSW,-28.81,153.45
2606,2477,Cabbage Tree Island,NSW,-28.81,153.45
2607,2477,Dalwood,NSW,-28.81,153.45
2608,2477,East Wardell,NSW,-28.81,153.45
2609,2477,Goat Island,NSW,-28.81,153.45
2610,2477,Lynwood,NSW,-28.81,153.45
2611,2477,Meerschaum Vale,NSW,-28.81,153.45
2612,2477,Pearces Creek,NSW,-28.81,153.45
2613,2477,Rous,NSW,-28.81,153.45
2614,2477,Rous Mill,NSW,-28.81,153.45
2615,2477,Tuckombil,NSW,-28.81,153.45
2616,2477,Uralba,NSW,-28.81,153.45
2617,2477,Wardell,NSW,-28.81,153.45
2618,2477,Wollongbar,NSW,-28.81,153.45
2619,2478,Ballina,NSW,-28.87,153.56
2620,2478,Coolgardie,NSW,-28.87,153.56
2621,2478,Cumbalum,NSW,-28.87,153.56
2622,2478,East Ballina,NSW,-28.87,153.56
2623,2478,Empire Vale,NSW,-28.87,153.56
2624,2478,Keith Hall,NSW,-28.87,153.56
2625,2478,Lennox Head,NSW,-28.87,153.56
2626,2478,Patchs Beach,NSW,-28.87,153.56
2627,2478,Pimlico,NSW,-28.87,153.56
2628,2478,Pimlico Island,NSW,-28.87,153.56
2629,2478,Skennars Head,NSW,-28.87,153.56
2630,2478,South Ballina,NSW,-28.87,153.56
2631,2478,Teven,NSW,-28.87,153.56
2632,2478,Tintenbar,NSW,-28.87,153.56
2633,2478,West Ballina,NSW,-28.87,153.56
2634,2479,Bangalow,NSW,-28.69,153.52
2635,2479,Binna Burra,NSW,-28.69,153.52
2636,2479,Brooklet,NSW,-28.69,153.52
2637,2479,Coopers Shoot,NSW,-28.69,153.52
2638,2479,Coorabell,NSW,-28.69,153.52
2639,2479,Fernleigh,NSW,-28.69,153.52
2640,2479,Knockrow,NSW,-28.69,153.52
2641,2479,Mcleods Shoot,NSW,-28.69,153.52
2642,2479,Nashua,NSW,-28.69,153.52
2643,2479,Newrybar,NSW,-28.69,153.52
2644,2479,Possum Creek,NSW,-28.69,153.52
2645,2480,Bentley,NSW,-28.61,153.04
2646,2480,Bexhill,NSW,-28.61,153.04
2647,2480,Blakebrook,NSW,-28.61,153.04
2648,2480,Blue Knob,NSW,-28.61,153.04
2649,2480,Boat Harbour,NSW,-28.61,153.04
2650,2480,Booerie Creek,NSW,-28.61,153.04
2651,2480,Boorabee Park,NSW,-28.61,153.04
2652,2480,Booyong,NSW,-28.61,153.04
2653,2480,Bungabbee,NSW,-28.61,153.04
2654,2480,Caniaba,NSW,-28.61,153.04
2655,2480,Chilcotts Grass,NSW,-28.61,153.04
2656,2480,Clovass,NSW,-28.61,153.04
2657,2480,Clunes,NSW,-28.61,153.04
2658,2480,Coffee Camp,NSW,-28.61,153.04
2659,2480,Corndale,NSW,-28.61,153.04
2660,2480,Dorroughby,NSW,-28.61,153.04
2661,2480,Dungarubba,NSW,-28.61,153.04
2662,2480,Dunoon,NSW,-28.61,153.04
2663,2480,East Lismore,NSW,-28.61,153.04
2664,2480,Eltham,NSW,-28.61,153.04
2665,2480,Eureka,NSW,-28.61,153.04
2666,2480,Federal,NSW,-28.61,153.04
2667,2480,Fernside,NSW,-28.61,153.04
2668,2480,Georgica,NSW,-28.61,153.04
2669,2480,Girards Hill,NSW,-28.61,153.04
2670,2480,Goolmangar,NSW,-28.61,153.04
2671,2480,Goonellabah,NSW,-28.61,153.04
2672,2480,Howards Grass,NSW,-28.61,153.04
2673,2480,Jiggi,NSW,-28.61,153.04
2674,2480,Keerrong,NSW,-28.61,153.04
2675,2480,Koonorigan,NSW,-28.61,153.04
2676,2480,Lagoon Grass,NSW,-28.61,153.04
2677,2480,Larnook,NSW,-28.61,153.04
2678,2480,Leycester,NSW,-28.61,153.04
2679,2480,Lillian Rock,NSW,-28.61,153.04
2680,2480,Lindendale,NSW,-28.61,153.04
2681,2480,Lismore,NSW,-28.61,153.04
2682,2480,Lismore Heights,NSW,-28.61,153.04
2683,2480,Loftville,NSW,-28.61,153.04
2684,2480,Marom Creek,NSW,-28.61,153.04
2685,2480,Mckees Hill,NSW,-28.61,153.04
2686,2480,Mcleans Ridges,NSW,-28.61,153.04
2687,2480,Modanville,NSW,-28.61,153.04
2688,2480,Monaltrie,NSW,-28.61,153.04
2689,2480,Mountain Top,NSW,-28.61,153.04
2690,2480,Nightcap,NSW,-28.61,153.04
2691,2480,Nimbin,NSW,-28.61,153.04
2692,2480,North Lismore,NSW,-28.61,153.04
2693,2480,Numulgi,NSW,-28.61,153.04
2694,2480,Repentance Creek,NSW,-28.61,153.04
2695,2480,Richmond Hill,NSW,-28.61,153.04
2696,2480,Rock Valley,NSW,-28.61,153.04
2697,2480,Rosebank,NSW,-28.61,153.04
2698,2480,Ruthven,NSW,-28.61,153.04
2699,2480,South Gundurimba,NSW,-28.61,153.04
2700,2480,South Lismore,NSW,-28.61,153.04
2701,2480,Stony Chute,NSW,-28.61,153.04
2702,2480,Terania Creek,NSW,-28.61,153.04
2703,2480,The Channon,NSW,-28.61,153.04
2704,2480,Tregeagle,NSW,-28.61,153.04
2705,2480,Tucki Tucki,NSW,-28.61,153.04
2706,2480,Tuckurimba,NSW,-28.61,153.04
2707,2480,Tullera,NSW,-28.61,153.04
2708,2480,Tuncester,NSW,-28.61,153.04
2709,2480,Tuntable Creek,NSW,-28.61,153.04
2710,2480,Whian Whian,NSW,-28.61,153.04
2711,2480,Woodlawn,NSW,-28.61,153.04
2712,2480,Wyrallah,NSW,-28.61,153.04
2713,2481,Broken Head,NSW,-28.72,153.59
2714,2481,Byron Bay,NSW,-28.72,153.59
2715,2481,Ewingsdale,NSW,-28.72,153.59
2716,2481,Hayters Hill,NSW,-28.72,153.59
2717,2481,Myocum,NSW,-28.72,153.59
2718,2481,Skinners Shoot,NSW,-28.72,153.59
2719,2481,Suffolk Park,NSW,-28.72,153.59
2720,2481,Talofa,NSW,-28.72,153.59
2721,2481,Tyagarah,NSW,-28.72,153.59
2722,2482,Goonengerry,NSW,-28.61,153.44
2723,2482,Huonbrook,NSW,-28.61,153.44
2724,2482,Koonyum Range,NSW,-28.61,153.44
2725,2482,Main Arm,NSW,-28.61,153.44
2726,2482,Montecollum,NSW,-28.61,153.44
2727,2482,Mullumbimby,NSW,-28.61,153.44
2728,2482,Mullumbimby Creek,NSW,-28.61,153.44
2729,2482,Palmwoods,NSW,-28.61,153.44
2730,2482,Upper Coopers Creek,NSW,-28.61,153.44
2731,2482,Upper Main Arm,NSW,-28.61,153.44
2732,2482,Upper Wilsons Creek,NSW,-28.61,153.44
2733,2482,Wanganui,NSW,-28.61,153.44
2734,2482,Wilsons Creek,NSW,-28.61,153.44
2735,2483,Billinudgel,NSW,-28.5,153.53
2736,2483,Brunswick Heads,NSW,-28.5,153.53
2737,2483,Burringbar,NSW,-28.5,153.53
2738,2483,Crabbes Creek,NSW,-28.5,153.53
2739,2483,Middle Pocket,NSW,-28.5,153.53
2740,2483,Mooball,NSW,-28.5,153.53
2741,2483,New Brighton,NSW,-28.5,153.53
2742,2483,Ocean Shores,NSW,-28.5,153.53
2743,2483,Sleepy Hollow,NSW,-28.5,153.53
2744,2483,South Golden Beach,NSW,-28.5,153.53
2745,2483,The Pocket,NSW,-28.5,153.53
2746,2483,Upper Burringbar,NSW,-28.5,153.53
2747,2483,Wooyung,NSW,-28.5,153.53
2748,2483,Yelgun,NSW,-28.5,153.53
2749,2484,Back Creek,NSW,-28.4,153.17
2750,2484,Bray Park,NSW,-28.4,153.17
2751,2484,Brays Creek,NSW,-28.4,153.17
2752,2484,Byangum,NSW,-28.4,153.17
2753,2484,Byrrill Creek,NSW,-28.4,153.17
2754,2484,Cedar Creek,NSW,-28.4,153.17
2755,2484,Chillingham,NSW,-28.4,153.17
2756,2484,Chowan Creek,NSW,-28.4,153.17
2757,2484,Clothiers Creek,NSW,-28.4,153.17
2758,2484,Commissioners Creek,NSW,-28.4,153.17
2759,2484,Condong,NSW,-28.4,153.17
2760,2484,Crystal Creek,NSW,-28.4,153.17
2761,2484,Cudgera Creek,NSW,-28.4,153.17
2762,2484,Doon Doon,NSW,-28.4,153.17
2763,2484,Dulguigan,NSW,-28.4,153.17
2764,2484,Dum Dum,NSW,-28.4,153.17
2765,2484,Dunbible,NSW,-28.4,153.17
2766,2484,Dungay,NSW,-28.4,153.17
2767,2484,Eungella,NSW,-28.4,153.17
2768,2484,Eviron,NSW,-28.4,153.17
2769,2484,Farrants Hill,NSW,-28.4,153.17
2770,2484,Fernvale,NSW,-28.4,153.17
2771,2484,Hopkins Creek,NSW,-28.4,153.17
2772,2484,Kielvale,NSW,-28.4,153.17
2773,2484,Kunghur,NSW,-28.4,153.17
2774,2484,Kunghur Creek,NSW,-28.4,153.17
2775,2484,Kynnumboon,NSW,-28.4,153.17
2776,2484,Limpinwood,NSW,-28.4,153.17
2777,2484,Mebbin,NSW,-28.4,153.17
2778,2484,Midginbil,NSW,-28.4,153.17
2779,2484,Mount Burrell,NSW,-28.4,153.17
2780,2484,Mount Warning,NSW,-28.4,153.17
2781,2484,Murwillumbah,NSW,-28.4,153.17
2782,2484,Murwillumbah South,NSW,-28.4,153.17
2783,2484,Nobbys Creek,NSW,-28.4,153.17
2784,2484,North Arm,NSW,-28.4,153.17
2785,2484,Numinbah,NSW,-28.4,153.17
2786,2484,Nunderi,NSW,-28.4,153.17
2787,2484,Palmvale,NSW,-28.4,153.17
2788,2484,Pumpenbil,NSW,-28.4,153.17
2789,2484,Reserve Creek,NSW,-28.4,153.17
2790,2484,Round Mountain,NSW,-28.4,153.17
2791,2484,Rowlands Creek,NSW,-28.4,153.17
2792,2484,Smiths Creek,NSW,-28.4,153.17
2793,2484,South Murwillumbah,NSW,-28.4,153.17
2794,2484,Stokers Siding,NSW,-28.4,153.17
2795,2484,Terragon,NSW,-28.4,153.17
2796,2484,Tomewin,NSW,-28.4,153.17
2797,2484,Tyalgum,NSW,-28.4,153.17
2798,2484,Tyalgum Creek,NSW,-28.4,153.17
2799,2484,Tygalgah,NSW,-28.4,153.17
2800,2484,Uki,NSW,-28.4,153.17
2801,2484,Upper Crystal Creek,NSW,-28.4,153.17
2802,2484,Urliup,NSW,-28.4,153.17
2803,2484,Wardrop Valley,NSW,-28.4,153.17
2804,2484,Zara,NSW,-28.4,153.17
2805,2485,Tweed Heads,NSW,-28.18,153.54
2806,2485,Tweed Heads West,NSW,-28.18,153.54
2807,2486,Banora Point,NSW,-28.21,153.54
2808,2486,Bilambil,NSW,-28.21,153.54
2809,2486,Bilambil Heights,NSW,-28.21,153.54
2810,2486,Bungalora,NSW,-28.21,153.54
2811,2486,Carool,NSW,-28.21,153.54
2812,2486,Cobaki,NSW,-28.21,153.54
2813,2486,Cobaki Lakes,NSW,-28.21,153.54
2814,2486,Duroby,NSW,-28.21,153.54
2815,2486,Glengarrie,NSW,-28.21,153.54
2816,2486,Piggabeen,NSW,-28.21,153.54
2817,2486,Terranora,NSW,-28.21,153.54
2818,2486,Tweed Heads South,NSW,-28.21,153.54
2819,2486,Upper Duroby,NSW,-28.21,153.54
2820,2487,Casuarina,NSW,-28.3,153.57
2821,2487,Chinderah,NSW,-28.3,153.57
2822,2487,Cudgen,NSW,-28.3,153.57
2823,2487,Duranbah,NSW,-28.3,153.57
2824,2487,Fingal Head,NSW,-28.3,153.57
2825,2487,Kings Forest,NSW,-28.3,153.57
2826,2487,Kingscliff,NSW,-28.3,153.57
2827,2487,Stotts Creek,NSW,-28.3,153.57
2828,2488,Bogangar,NSW,-28.33,153.54
2829,2488,Cabarita Beach,NSW,-28.33,153.54
2830,2488,Tanglewood,NSW,-28.33,153.54
2831,2489,Hastings Point,NSW,-28.36,153.58
2832,2489,Pottsville,NSW,-28.36,153.58
2833,2489,Pottsville Beach,NSW,-28.36,153.58
2834,2490,North Tumbulgum,NSW,-28.27,153.47
2835,2490,Tumbulgum,NSW,-28.27,153.47
2836,2500,Coniston,NSW,-34.44,150.89
2837,2500,Gwynneville,NSW,-34.44,150.89
2838,2500,Keiraville,NSW,-34.44,150.89
2839,2500,Mangerton,NSW,-34.44,150.89
2840,2500,Mount Keira,NSW,-34.44,150.89
2841,2500,Mount Saint Thomas,NSW,-34.44,150.89
2842,2500,North Wollongong,NSW,-34.44,150.89
2843,2500,Spring Hill,NSW,-34.44,150.89
2844,2500,West Wollongong,NSW,-34.44,150.89
2845,2500,Wollongong,NSW,-34.44,150.89
2846,2500,Wollongong DC,NSW,-34.44,150.89
2847,2500,Wollongong West,NSW,-34.44,150.89
2848,2502,Cringila,NSW,-34.47,150.87
2849,2502,Lake Heights,NSW,-34.47,150.87
2850,2502,Primbee,NSW,-34.47,150.87
2851,2502,Warrawong,NSW,-34.47,150.87
2852,2505,Port Kembla,NSW,-34.49,150.89
2853,2506,Berkeley,NSW,-34.48,150.84
2854,2508,Coalcliff,NSW,-34.24,150.98
2855,2508,Darkes Forest,NSW,-34.24,150.98
2856,2508,Helensburgh,NSW,-34.24,150.98
2857,2508,Lilyvale,NSW,-34.24,150.98
2858,2508,Maddens Plains,NSW,-34.24,150.98
2859,2508,Otford,NSW,-34.24,150.98
2860,2508,Stanwell Park,NSW,-34.24,150.98
2861,2508,Stanwell Tops,NSW,-34.24,150.98
2862,2508,Woronora Dam,NSW,-34.24,150.98
2863,2515,Austinmer,NSW,-34.31,150.93
2864,2515,Clifton,NSW,-34.31,150.93
2865,2515,Coledale,NSW,-34.31,150.93
2866,2515,Scarborough,NSW,-34.31,150.93
2867,2515,Thirroul,NSW,-34.31,150.93
2868,2515,Wombarra,NSW,-34.31,150.93
2869,2516,Bulli,NSW,-34.33,150.91
2870,2517,Russell Vale,NSW,-34.36,150.9
2871,2517,Woonona,NSW,-34.36,150.9
2872,2517,Woonona East,NSW,-34.36,150.9
2873,2518,Bellambi,NSW,-34.37,150.91
2874,2518,Corrimal,NSW,-34.37,150.91
2875,2518,Corrimal East,NSW,-34.37,150.91
2876,2518,East Corrimal,NSW,-34.37,150.91
2877,2518,Tarrawanna,NSW,-34.37,150.91
2878,2518,Towradgi,NSW,-34.37,150.91
2879,2519,Balgownie,NSW,-34.39,150.88
2880,2519,Fairy Meadow,NSW,-34.39,150.88
2881,2519,Fernhill,NSW,-34.39,150.88
2882,2519,Mount Ousley,NSW,-34.39,150.88
2883,2519,Mount Pleasant,NSW,-34.39,150.88
2884,2520,Wollongong,NSW,-33.94,151.14
2885,2522,University Of Wollongong,NSW,-34.41,150.88
2886,2525,Figtree,NSW,-34.44,150.86
2887,2526,Cordeaux,NSW,-34.38,150.78
2888,2526,Cordeaux Heights,NSW,-34.38,150.78
2889,2526,Dombarton,NSW,-34.38,150.78
2890,2526,Farmborough Heights,NSW,-34.38,150.78
2891,2526,Kembla Grange,NSW,-34.38,150.78
2892,2526,Kembla Heights,NSW,-34.38,150.78
2893,2526,Mount Kembla,NSW,-34.38,150.78
2894,2526,Unanderra,NSW,-34.38,150.78
2895,2526,Unanderra DC,NSW,-34.38,150.78
2896,2527,Albion Park,NSW,-34.57,150.78
2897,2527,Albion Park Rail,NSW,-34.57,150.78
2898,2527,Calderwood,NSW,-34.57,150.78
2899,2527,Croom,NSW,-34.57,150.78
2900,2527,North Macquarie,NSW,-34.57,150.78
2901,2527,Tongarra,NSW,-34.57,150.78
2902,2527,Tullimbar,NSW,-34.57,150.78
2903,2527,Yellow Rock,NSW,-34.57,150.78
2904,2528,Barrack Heights,NSW,-34.57,150.86
2905,2528,Barrack Point,NSW,-34.57,150.86
2906,2528,Lake Illawarra,NSW,-34.57,150.86
2907,2528,Mount Warrigal,NSW,-34.57,150.86
2908,2528,Warilla,NSW,-34.57,150.86
2909,2528,Windang,NSW,-34.57,150.86
2910,2529,Blackbutt,NSW,-34.57,150.83
2911,2529,Dunmore,NSW,-34.57,150.83
2912,2529,Flinders,NSW,-34.57,150.83
2913,2529,Oak Flats,NSW,-34.57,150.83
2914,2529,Oak Flats DC,NSW,-34.57,150.83
2915,2529,Shell Cove,NSW,-34.57,150.83
2916,2529,Shellharbour,NSW,-34.57,150.83
2917,2529,Shellharbour City Centre,NSW,-34.57,150.83
2918,2530,Avondale,NSW,-34.51,150.73
2919,2530,Brownsville,NSW,-34.51,150.73
2920,2530,Cleveland,NSW,-34.51,150.73
2921,2530,Dapto,NSW,-34.51,150.73
2922,2530,Haywards Bay,NSW,-34.51,150.73
2923,2530,Horsley,NSW,-34.51,150.73
2924,2530,Huntley,NSW,-34.51,150.73
2925,2530,Kanahooka,NSW,-34.51,150.73
2926,2530,Koonawarra,NSW,-34.51,150.73
2927,2530,Marshall Mount,NSW,-34.51,150.73
2928,2530,Penrose,NSW,-34.51,150.73
2929,2530,Wongawilli,NSW,-34.51,150.73
2930,2530,Yallah,NSW,-34.51,150.73
2931,2533,Bombo,NSW,-34.66,150.85
2932,2533,Curramore,NSW,-34.66,150.85
2933,2533,Jamberoo,NSW,-34.66,150.85
2934,2533,Jerrara,NSW,-34.66,150.85
2935,2533,Kiama,NSW,-34.66,150.85
2936,2533,Kiama Downs,NSW,-34.66,150.85
2937,2533,Kiama Heights,NSW,-34.66,150.85
2938,2533,Minnamurra,NSW,-34.66,150.85
2939,2533,Saddleback Mountain,NSW,-34.66,150.85
2940,2534,Broughton Village,NSW,-34.73,150.77
2941,2534,Foxground,NSW,-34.73,150.77
2942,2534,Gerringong,NSW,-34.73,150.77
2943,2534,Gerroa,NSW,-34.73,150.77
2944,2534,Rose Valley,NSW,-34.73,150.77
2945,2534,Toolijooa,NSW,-34.73,150.77
2946,2534,Werri Beach,NSW,-34.73,150.77
2947,2534,Willow Vale,NSW,-34.73,150.77
2948,2535,Back Forest,NSW,-34.85,150.68
2949,2535,Bellawongarah,NSW,-34.85,150.68
2950,2535,Berry,NSW,-34.85,150.68
2951,2535,Berry Mountain,NSW,-34.85,150.68
2952,2535,Brogers Creek,NSW,-34.85,150.68
2953,2535,Broughton,NSW,-34.85,150.68
2954,2535,Broughton Vale,NSW,-34.85,150.68
2955,2535,Budderoo,NSW,-34.85,150.68
2956,2535,Bundewallah,NSW,-34.85,150.68
2957,2535,Coolangatta,NSW,-34.85,150.68
2958,2535,Far Meadow,NSW,-34.85,150.68
2959,2535,Jaspers Brush,NSW,-34.85,150.68
2960,2535,Shoalhaven Heads,NSW,-34.85,150.68
2961,2535,Wattamolla,NSW,-34.85,150.68
2962,2535,Woodhill,NSW,-34.85,150.68
2963,2536,Batehaven,NSW,-35.73,150.2
2964,2536,Batemans Bay,NSW,-35.73,150.2
2965,2536,Benandarah,NSW,-35.73,150.2
2966,2536,Bimbimbie,NSW,-35.73,150.2
2967,2536,Buckenbowra,NSW,-35.73,150.2
2968,2536,Catalina,NSW,-35.73,150.2
2969,2536,Currowan,NSW,-35.73,150.2
2970,2536,Denhams Beach,NSW,-35.73,150.2
2971,2536,Depot Beach,NSW,-35.73,150.2
2972,2536,Durras North,NSW,-35.73,150.2
2973,2536,East Lynne,NSW,-35.73,150.2
2974,2536,Guerilla Bay,NSW,-35.73,150.2
2975,2536,Jeremadra,NSW,-35.73,150.2
2976,2536,Lilli Pilli,NSW,-35.73,150.2
2977,2536,Long Beach,NSW,-35.73,150.2
2978,2536,Maloneys Beach,NSW,-35.73,150.2
2979,2536,Malua Bay,NSW,-35.73,150.2
2980,2536,Mogo,NSW,-35.73,150.2
2981,2536,Nelligen,NSW,-35.73,150.2
2982,2536,North Batemans Bay,NSW,-35.73,150.2
2983,2536,Pebbly Beach,NSW,-35.73,150.2
2984,2536,Rosedale,NSW,-35.73,150.2
2985,2536,Runnyford,NSW,-35.73,150.2
2986,2536,South Durras,NSW,-35.73,150.2
2987,2536,Sunshine Bay,NSW,-35.73,150.2
2988,2536,Surf Beach,NSW,-35.73,150.2
2989,2536,Surfside,NSW,-35.73,150.2
2990,2536,Woodlands,NSW,-35.73,150.2
2991,2537,Bergalia,NSW,-35.98,150.11
2992,2537,Bingie,NSW,-35.98,150.11
2993,2537,Broulee,NSW,-35.98,150.11
2994,2537,Coila,NSW,-35.98,150.11
2995,2537,Congo,NSW,-35.98,150.11
2996,2537,Deua,NSW,-35.98,150.11
2997,2537,Deua River Valley,NSW,-35.98,150.11
2998,2537,Kiora,NSW,-35.98,150.11
2999,2537,Meringo,NSW,-35.98,150.11
3000,2537,Mogendoura,NSW,-35.98,150.11
3001,2537,Moruya,NSW,-35.98,150.11
3002,2537,Moruya Heads,NSW,-35.98,150.11
3003,2537,Mossy Point,NSW,-35.98,150.11
3004,2537,Tomakin,NSW,-35.98,150.11
3005,2537,Turlinjah,NSW,-35.98,150.11
3006,2537,Tuross Head,NSW,-35.98,150.11
3007,2537,Wamban,NSW,-35.98,150.11
3008,2538,Brooman,NSW,-35.49,150.23
3009,2538,Little Forest,NSW,-35.49,150.23
3010,2538,Milton,NSW,-35.49,150.23
3011,2538,Mogood,NSW,-35.49,150.23
3012,2538,Morton,NSW,-35.49,150.23
3013,2538,Porters Creek,NSW,-35.49,150.23
3014,2538,Woodburn,NSW,-35.49,150.23
3015,2538,Woodstock,NSW,-35.49,150.23
3016,2539,Bawley Point,NSW,-35.52,150.39
3017,2539,Bendalong,NSW,-35.52,150.39
3018,2539,Berringer Lake,NSW,-35.52,150.39
3019,2539,Burrill Lake,NSW,-35.52,150.39
3020,2539,Cockwhy,NSW,-35.52,150.39
3021,2539,Conjola,NSW,-35.52,150.39
3022,2539,Conjola Park,NSW,-35.52,150.39
3023,2539,Croobyar,NSW,-35.52,150.39
3024,2539,Cunjurong Point,NSW,-35.52,150.39
3025,2539,Dolphin Point,NSW,-35.52,150.39
3026,2539,Fishermans Paradise,NSW,-35.52,150.39
3027,2539,Kings Point,NSW,-35.52,150.39
3028,2539,Kioloa,NSW,-35.52,150.39
3029,2539,Lake Conjola,NSW,-35.52,150.39
3030,2539,Lake Tabourie,NSW,-35.52,150.39
3031,2539,Manyana,NSW,-35.52,150.39
3032,2539,Mollymook,NSW,-35.52,150.39
3033,2539,Mollymook Beach,NSW,-35.52,150.39
3034,2539,Mount Kingiman,NSW,-35.52,150.39
3035,2539,Narrawallee,NSW,-35.52,150.39
3036,2539,Pointer Mountain,NSW,-35.52,150.39
3037,2539,Pretty Beach,NSW,-35.52,150.39
3038,2539,Termeil,NSW,-35.52,150.39
3039,2539,Ulladulla,NSW,-35.52,150.39
3040,2539,Yadboro,NSW,-35.52,150.39
3041,2539,Yatte Yattah,NSW,-35.52,150.39
3042,2540,Bamarang,NSW,-34.89,150.53
3043,2540,Barringella,NSW,-34.89,150.53
3044,2540,Basin View,NSW,-34.89,150.53
3045,2540,Beecroft Peninsula,NSW,-34.89,150.53
3046,2540,Berrara,NSW,-34.89,150.53
3047,2540,Bewong,NSW,-34.89,150.53
3048,2540,Bolong,NSW,-34.89,150.53
3049,2540,Boolijah,NSW,-34.89,150.53
3050,2540,Bream Beach,NSW,-34.89,150.53
3051,2540,Browns Mountain,NSW,-34.89,150.53
3052,2540,Brundee,NSW,-34.89,150.53
3053,2540,Buangla,NSW,-34.89,150.53
3054,2540,Burrier,NSW,-34.89,150.53
3055,2540,Callala Bay,NSW,-34.89,150.53
3056,2540,Callala Beach,NSW,-34.89,150.53
3057,2540,Cambewarra,NSW,-34.89,150.53
3058,2540,Cambewarra Village,NSW,-34.89,150.53
3059,2540,Comberton,NSW,-34.89,150.53
3060,2540,Comerong Island,NSW,-34.89,150.53
3061,2540,Cudmirrah,NSW,-34.89,150.53
3062,2540,Culburra Beach,NSW,-34.89,150.53
3063,2540,Currarong,NSW,-34.89,150.53
3064,2540,Erowal Bay,NSW,-34.89,150.53
3065,2540,Ettrema,NSW,-34.89,150.53
3066,2540,Falls Creek,NSW,-34.89,150.53
3067,2540,Greenwell Point,NSW,-34.89,150.53
3068,2540,Hmas Albatross,NSW,-34.89,150.53
3069,2540,Huskisson,NSW,-34.89,150.53
3070,2540,Hyams Beach,NSW,-34.89,150.53
3071,2540,Illaroo,NSW,-34.89,150.53
3072,2540,Jerrawangala,NSW,-34.89,150.53
3073,2540,Kinghorne,NSW,-34.89,150.53
3074,2540,Longreach,NSW,-34.89,150.53
3075,2540,Mayfield,NSW,-34.89,150.53
3076,2540,Meroo Meadow,NSW,-34.89,150.53
3077,2540,Mondayong,NSW,-34.89,150.53
3078,2540,Moollattoo,NSW,-34.89,150.53
3079,2540,Mundamia,NSW,-34.89,150.53
3080,2540,Myola,NSW,-34.89,150.53
3081,2540,Nowra Hill,NSW,-34.89,150.53
3082,2540,Nowra Naval Po,NSW,-34.89,150.53
3083,2540,Numbaa,NSW,-34.89,150.53
